CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,F991,F992,F993,F994,F995
64883,E00004460,E00004460,Output Areas and Small Areas,OASA,74,20,5,1,0
64884,E00004461,E00004461,Output Areas and Small Areas,OASA,93,33,5,0,0
64885,E00004462,E00004462,Output Areas and Small Areas,OASA,61,45,7,0,1
64886,E00004463,E00004463,Output Areas and Small Areas,OASA,98,36,4,1,0
64887,E00004464,E00004464,Output Areas and Small Areas,OASA,80,8,0,0,1
64888,E00004465,E00004465,Output Areas and Small Areas,OASA,99,62,5,0,0
64889,E00004466,E00004466,Output Areas and Small Areas,OASA,72,45,4,0,0
64890,E00004467,E00004467,Output Areas and Small Areas,OASA,90,38,4,1,0
64891,E00004468,E00004468,Output Areas and Small Areas,OASA,87,48,8,0,0
64892,E00004469,E00004469,Output Areas and Small Areas,OASA,49,60,9,3,1
64893,E00004470,E00004470,Output Areas and Small Areas,OASA,80,51,8,1,0
64894,E00004471,E00004471,Output Areas and Small Areas,OASA,61,47,7,0,2
64895,E00004472,E00004472,Output Areas and Small Areas,OASA,105,41,9,1,0
64896,E00004473,E00004473,Output Areas and Small Areas,OASA,54,49,16,5,0
64897,E00004474,E00004474,Output Areas and Small Areas,OASA,64,64,14,0,0
64898,E00004475,E00004475,Output Areas and Small Areas,OASA,86,33,4,0,0
64899,E00004476,E00004476,Output Areas and Small Areas,OASA,97,33,3,1,0
64900,E00004477,E00004477,Output Areas and Small Areas,OASA,94,58,5,5,1
64901,E00004478,E00004478,Output Areas and Small Areas,OASA,164,52,4,0,0
64902,E00004479,E00004479,Output Areas and Small Areas,OASA,88,42,11,0,0
64903,E00004480,E00004480,Output Areas and Small Areas,OASA,70,43,3,0,0
64904,E00004481,E00004481,Output Areas and Small Areas,OASA,80,46,6,1,0
64905,E00004482,E00004482,Output Areas and Small Areas,OASA,50,54,15,2,0
64906,E00004483,E00004483,Output Areas and Small Areas,OASA,40,60,14,0,0
64907,E00004484,E00004484,Output Areas and Small Areas,OASA,42,62,7,1,0
64908,E00004485,E00004485,Output Areas and Small Areas,OASA,70,45,7,1,0
64909,E00004486,E00004486,Output Areas and Small Areas,OASA,54,53,7,2,0
64910,E00004487,E00004487,Output Areas and Small Areas,OASA,81,30,1,0,0
64911,E00004488,E00004488,Output Areas and Small Areas,OASA,45,34,3,0,0
64912,E00004489,E00004489,Output Areas and Small Areas,OASA,66,51,3,0,0
64913,E00004490,E00004490,Output Areas and Small Areas,OASA,61,30,3,0,0
64914,E00004491,E00004491,Output Areas and Small Areas,OASA,103,43,3,0,0
64915,E00004492,E00004492,Output Areas and Small Areas,OASA,18,47,40,15,8
64916,E00004493,E00004493,Output Areas and Small Areas,OASA,69,44,5,0,0
64917,E00004494,E00004494,Output Areas and Small Areas,OASA,62,80,37,2,1
64918,E00004495,E00004495,Output Areas and Small Areas,OASA,33,66,23,3,1
64919,E00004496,E00004496,Output Areas and Small Areas,OASA,32,59,46,13,1
64920,E00004497,E00004497,Output Areas and Small Areas,OASA,75,36,3,3,0
64921,E00004498,E00004498,Output Areas and Small Areas,OASA,93,48,3,1,0
64922,E00004499,E00004499,Output Areas and Small Areas,OASA,16,57,47,10,5
64923,E00004500,E00004500,Output Areas and Small Areas,OASA,100,28,3,0,0
64924,E00004501,E00004501,Output Areas and Small Areas,OASA,48,25,1,1,1
64925,E00004502,E00004502,Output Areas and Small Areas,OASA,89,30,1,0,0
64926,E00004503,E00004503,Output Areas and Small Areas,OASA,89,40,2,0,1
64927,E00004504,E00004504,Output Areas and Small Areas,OASA,17,49,38,10,3
64928,E00004505,E00004505,Output Areas and Small Areas,OASA,77,39,7,1,0
64929,E00004506,E00004506,Output Areas and Small Areas,OASA,84,41,8,0,0
64930,E00004507,E00004507,Output Areas and Small Areas,OASA,22,61,19,2,0
64931,E00004508,E00004508,Output Areas and Small Areas,OASA,65,73,10,2,0
64932,E00004509,E00004509,Output Areas and Small Areas,OASA,43,60,16,3,0
64933,E00004510,E00004510,Output Areas and Small Areas,OASA,60,57,10,0,1
64934,E00004511,E00004511,Output Areas and Small Areas,OASA,58,55,26,3,2
64935,E00004512,E00004512,Output Areas and Small Areas,OASA,72,38,10,0,0
64936,E00004513,E00004513,Output Areas and Small Areas,OASA,34,48,16,3,1
64937,E00004514,E00004514,Output Areas and Small Areas,OASA,39,57,17,3,0
64938,E00004515,E00004515,Output Areas and Small Areas,OASA,64,43,13,0,1
64939,E00004516,E00004516,Output Areas and Small Areas,OASA,41,71,18,2,1
64940,E00004517,E00004517,Output Areas and Small Areas,OASA,59,46,4,0,0
64941,E00004518,E00004518,Output Areas and Small Areas,OASA,72,40,3,1,0
64942,E00004519,E00004519,Output Areas and Small Areas,OASA,39,66,7,0,0
64943,E00004520,E00004520,Output Areas and Small Areas,OASA,111,26,3,0,0
64944,E00004521,E00004521,Output Areas and Small Areas,OASA,96,25,5,1,0
64945,E00004522,E00004522,Output Areas and Small Areas,OASA,90,23,3,1,0
64946,E00004523,E00004523,Output Areas and Small Areas,OASA,187,46,8,3,0
64947,E00004524,E00004524,Output Areas and Small Areas,OASA,128,68,13,2,5
64948,E00004525,E00004525,Output Areas and Small Areas,OASA,91,25,2,1,0
64949,E00004526,E00004526,Output Areas and Small Areas,OASA,96,26,2,0,1
64950,E00004527,E00004527,Output Areas and Small Areas,OASA,88,11,1,1,1
64951,E00004528,E00004528,Output Areas and Small Areas,OASA,137,28,5,0,0
64952,E00004529,E00004529,Output Areas and Small Areas,OASA,150,47,9,0,1
64953,E00004530,E00004530,Output Areas and Small Areas,OASA,116,23,2,0,0
64954,E00004531,E00004531,Output Areas and Small Areas,OASA,79,35,5,0,0
64955,E00004532,E00004532,Output Areas and Small Areas,OASA,109,46,12,1,0
64956,E00004534,E00004534,Output Areas and Small Areas,OASA,95,18,1,0,0
64957,E00004535,E00004535,Output Areas and Small Areas,OASA,96,24,3,1,0
64958,E00004536,E00004536,Output Areas and Small Areas,OASA,88,41,7,2,0
64959,E00004537,E00004537,Output Areas and Small Areas,OASA,61,21,2,1,0
64960,E00004538,E00004538,Output Areas and Small Areas,OASA,80,21,2,0,0
64961,E00004539,E00004539,Output Areas and Small Areas,OASA,64,14,1,0,0
64962,E00004540,E00004540,Output Areas and Small Areas,OASA,114,38,4,0,0
64963,E00004541,E00004541,Output Areas and Small Areas,OASA,94,15,4,0,0
64964,E00004542,E00004542,Output Areas and Small Areas,OASA,139,37,2,0,0
64965,E00004543,E00004543,Output Areas and Small Areas,OASA,86,38,2,0,0
64966,E00004544,E00004544,Output Areas and Small Areas,OASA,69,23,5,1,0
64967,E00004545,E00004545,Output Areas and Small Areas,OASA,149,44,6,0,0
64968,E00004546,E00004546,Output Areas and Small Areas,OASA,106,31,6,0,0
64969,E00004547,E00004547,Output Areas and Small Areas,OASA,131,29,3,1,0
64970,E00004548,E00004548,Output Areas and Small Areas,OASA,92,38,6,2,0
64971,E00004549,E00004549,Output Areas and Small Areas,OASA,96,26,1,0,1
64972,E00004550,E00004550,Output Areas and Small Areas,OASA,112,31,3,0,0
64973,E00004551,E00004551,Output Areas and Small Areas,OASA,155,48,3,2,0
64974,E00004552,E00004552,Output Areas and Small Areas,OASA,83,40,2,1,0
64975,E00004553,E00004553,Output Areas and Small Areas,OASA,83,29,0,1,0
64976,E00004554,E00004554,Output Areas and Small Areas,OASA,175,31,10,0,1
64977,E00004555,E00004555,Output Areas and Small Areas,OASA,90,35,2,0,0
64978,E00004556,E00004556,Output Areas and Small Areas,OASA,112,25,6,0,0
64979,E00004557,E00004557,Output Areas and Small Areas,OASA,100,19,2,0,0
64980,E00004558,E00004558,Output Areas and Small Areas,OASA,109,26,5,2,0
64981,E00004559,E00004559,Output Areas and Small Areas,OASA,102,45,5,1,0
64982,E00004560,E00004560,Output Areas and Small Areas,OASA,92,23,4,2,0
64983,E00004561,E00004561,Output Areas and Small Areas,OASA,107,17,2,2,0
64984,E00004562,E00004562,Output Areas and Small Areas,OASA,84,35,4,0,0
64985,E00004563,E00004563,Output Areas and Small Areas,OASA,137,50,6,0,2
64986,E00004564,E00004564,Output Areas and Small Areas,OASA,81,30,5,1,1
64987,E00004565,E00004565,Output Areas and Small Areas,OASA,116,28,1,0,0
64988,E00004566,E00004566,Output Areas and Small Areas,OASA,86,50,4,0,0
64989,E00004567,E00004567,Output Areas and Small Areas,OASA,70,53,5,0,0
64990,E00004568,E00004568,Output Areas and Small Areas,OASA,110,43,3,0,1
64991,E00004569,E00004569,Output Areas and Small Areas,OASA,95,59,7,0,0
64992,E00004570,E00004570,Output Areas and Small Areas,OASA,58,65,7,1,0
64993,E00004571,E00004571,Output Areas and Small Areas,OASA,83,61,7,0,0
64994,E00004572,E00004572,Output Areas and Small Areas,OASA,91,53,15,1,0
64995,E00004573,E00004573,Output Areas and Small Areas,OASA,96,47,6,0,0
64996,E00004574,E00004574,Output Areas and Small Areas,OASA,73,67,3,0,0
64997,E00004575,E00004575,Output Areas and Small Areas,OASA,149,31,4,0,0
64998,E00004576,E00004576,Output Areas and Small Areas,OASA,79,51,10,0,0
64999,E00004577,E00004577,Output Areas and Small Areas,OASA,65,52,6,1,0
65000,E00004578,E00004578,Output Areas and Small Areas,OASA,109,41,4,0,0
65001,E00004579,E00004579,Output Areas and Small Areas,OASA,54,42,9,0,0
65002,E00004580,E00004580,Output Areas and Small Areas,OASA,99,47,4,1,0
65003,E00004581,E00004581,Output Areas and Small Areas,OASA,66,30,2,3,0
65004,E00004582,E00004582,Output Areas and Small Areas,OASA,71,46,7,2,1
65005,E00004583,E00004583,Output Areas and Small Areas,OASA,78,50,12,1,1
65006,E00004584,E00004584,Output Areas and Small Areas,OASA,105,62,3,0,1
65007,E00004585,E00004585,Output Areas and Small Areas,OASA,81,49,4,0,0
65008,E00004586,E00004586,Output Areas and Small Areas,OASA,49,54,10,1,2
65009,E00004587,E00004587,Output Areas and Small Areas,OASA,72,44,5,0,0
65010,E00004588,E00004588,Output Areas and Small Areas,OASA,99,47,8,0,0
65011,E00004589,E00004589,Output Areas and Small Areas,OASA,63,54,8,0,0
65012,E00004590,E00004590,Output Areas and Small Areas,OASA,55,38,5,1,0
65013,E00004591,E00004591,Output Areas and Small Areas,OASA,76,32,3,1,0
65014,E00004592,E00004592,Output Areas and Small Areas,OASA,55,39,5,0,0
65015,E00004593,E00004593,Output Areas and Small Areas,OASA,175,48,5,1,0
65016,E00004594,E00004594,Output Areas and Small Areas,OASA,76,48,0,0,0
65017,E00004595,E00004595,Output Areas and Small Areas,OASA,56,39,9,0,0
65018,E00004596,E00004596,Output Areas and Small Areas,OASA,52,50,6,0,0
65019,E00004597,E00004597,Output Areas and Small Areas,OASA,136,72,5,1,0
65020,E00004598,E00004598,Output Areas and Small Areas,OASA,59,42,5,0,0
65021,E00004599,E00004599,Output Areas and Small Areas,OASA,113,41,5,1,1
65022,E00004600,E00004600,Output Areas and Small Areas,OASA,88,33,3,0,0
65023,E00004601,E00004601,Output Areas and Small Areas,OASA,68,42,6,1,0
65024,E00004602,E00004602,Output Areas and Small Areas,OASA,75,36,3,0,1
65025,E00004603,E00004603,Output Areas and Small Areas,OASA,95,31,4,1,0
65026,E00004604,E00004604,Output Areas and Small Areas,OASA,102,30,4,0,0
65027,E00004605,E00004605,Output Areas and Small Areas,OASA,64,41,8,0,0
65028,E00004606,E00004606,Output Areas and Small Areas,OASA,101,55,10,3,0
65029,E00004607,E00004607,Output Areas and Small Areas,OASA,111,21,0,0,0
65030,E00004608,E00004608,Output Areas and Small Areas,OASA,77,48,7,1,0
65031,E00004609,E00004609,Output Areas and Small Areas,OASA,174,41,5,0,1
65032,E00004610,E00004610,Output Areas and Small Areas,OASA,83,37,3,0,0
65033,E00004611,E00004611,Output Areas and Small Areas,OASA,138,19,0,0,0
65034,E00004612,E00004612,Output Areas and Small Areas,OASA,105,35,2,0,0
65035,E00004613,E00004613,Output Areas and Small Areas,OASA,95,28,2,0,0
65036,E00004614,E00004614,Output Areas and Small Areas,OASA,164,53,7,0,0
65037,E00004615,E00004615,Output Areas and Small Areas,OASA,55,42,4,0,1
65038,E00004616,E00004616,Output Areas and Small Areas,OASA,85,41,7,0,0
65039,E00004617,E00004617,Output Areas and Small Areas,OASA,68,41,4,0,1
65040,E00004618,E00004618,Output Areas and Small Areas,OASA,84,36,4,1,0
65041,E00004619,E00004619,Output Areas and Small Areas,OASA,94,27,2,0,0
65042,E00004620,E00004620,Output Areas and Small Areas,OASA,103,35,3,0,0
65043,E00004621,E00004621,Output Areas and Small Areas,OASA,82,42,8,1,0
65044,E00004622,E00004622,Output Areas and Small Areas,OASA,129,67,12,0,1
65045,E00004623,E00004623,Output Areas and Small Areas,OASA,87,58,5,0,1
65046,E00004624,E00004624,Output Areas and Small Areas,OASA,59,48,10,3,0
65047,E00004625,E00004625,Output Areas and Small Areas,OASA,119,47,5,0,1
65048,E00004626,E00004626,Output Areas and Small Areas,OASA,178,51,5,0,1
65049,E00004627,E00004627,Output Areas and Small Areas,OASA,73,22,3,0,0
65050,E00004628,E00004628,Output Areas and Small Areas,OASA,61,27,3,0,0
65051,E00004629,E00004629,Output Areas and Small Areas,OASA,66,40,11,0,0
65052,E00004630,E00004630,Output Areas and Small Areas,OASA,64,33,7,0,0
65053,E00004631,E00004631,Output Areas and Small Areas,OASA,82,40,8,0,0
65054,E00004632,E00004632,Output Areas and Small Areas,OASA,73,21,1,0,0
65055,E00004633,E00004633,Output Areas and Small Areas,OASA,65,33,3,1,0
65056,E00004634,E00004634,Output Areas and Small Areas,OASA,71,61,9,4,0
65057,E00004635,E00004635,Output Areas and Small Areas,OASA,97,26,2,0,0
65058,E00004636,E00004636,Output Areas and Small Areas,OASA,70,38,4,0,1
65059,E00004637,E00004637,Output Areas and Small Areas,OASA,91,28,2,0,0
65060,E00004638,E00004638,Output Areas and Small Areas,OASA,114,37,6,1,0
65061,E00004639,E00004639,Output Areas and Small Areas,OASA,67,24,4,0,1
65062,E00004640,E00004640,Output Areas and Small Areas,OASA,105,37,4,0,0
65063,E00004641,E00004641,Output Areas and Small Areas,OASA,80,43,2,0,0
65064,E00004642,E00004642,Output Areas and Small Areas,OASA,88,37,5,0,0
65065,E00004643,E00004643,Output Areas and Small Areas,OASA,132,46,7,1,0
65066,E00004644,E00004644,Output Areas and Small Areas,OASA,80,45,6,1,0
65067,E00004645,E00004645,Output Areas and Small Areas,OASA,94,16,1,0,0
65068,E00004646,E00004646,Output Areas and Small Areas,OASA,78,29,3,0,0
65069,E00004647,E00004647,Output Areas and Small Areas,OASA,134,30,4,0,0
65070,E00004649,E00004649,Output Areas and Small Areas,OASA,114,14,1,0,0
65071,E00004650,E00004650,Output Areas and Small Areas,OASA,177,30,1,0,0
65072,E00004651,E00004651,Output Areas and Small Areas,OASA,86,20,0,0,0
65073,E00004652,E00004652,Output Areas and Small Areas,OASA,108,20,5,0,0
65074,E00004653,E00004653,Output Areas and Small Areas,OASA,100,11,2,0,0
65075,E00004654,E00004654,Output Areas and Small Areas,OASA,93,6,1,0,0
65076,E00004655,E00004655,Output Areas and Small Areas,OASA,72,50,2,0,1
65077,E00004656,E00004656,Output Areas and Small Areas,OASA,208,25,0,0,0
65078,E00004658,E00004658,Output Areas and Small Areas,OASA,88,23,3,0,0
65079,E00004659,E00004659,Output Areas and Small Areas,OASA,124,33,8,0,0
65080,E00004660,E00004660,Output Areas and Small Areas,OASA,103,21,4,0,0
65081,E00004661,E00004661,Output Areas and Small Areas,OASA,113,14,2,0,0
65082,E00004662,E00004662,Output Areas and Small Areas,OASA,117,25,2,0,0
65083,E00004663,E00004663,Output Areas and Small Areas,OASA,87,29,2,0,0
65084,E00004664,E00004664,Output Areas and Small Areas,OASA,123,19,5,0,0
65085,E00004665,E00004665,Output Areas and Small Areas,OASA,92,21,4,0,0
65086,E00004666,E00004666,Output Areas and Small Areas,OASA,154,22,2,0,0
65087,E00004667,E00004667,Output Areas and Small Areas,OASA,115,9,2,0,0
65088,E00004668,E00004668,Output Areas and Small Areas,OASA,62,20,2,0,0
65089,E00004669,E00004669,Output Areas and Small Areas,OASA,79,23,3,0,0
65090,E00004670,E00004670,Output Areas and Small Areas,OASA,77,30,2,0,0
65091,E00004671,E00004671,Output Areas and Small Areas,OASA,112,53,4,1,0
65092,E00004672,E00004672,Output Areas and Small Areas,OASA,91,29,0,0,0
65093,E00004673,E00004673,Output Areas and Small Areas,OASA,94,30,2,0,0
65094,E00004674,E00004674,Output Areas and Small Areas,OASA,75,25,1,0,1
65095,E00004675,E00004675,Output Areas and Small Areas,OASA,80,23,0,2,0
65096,E00004676,E00004676,Output Areas and Small Areas,OASA,91,25,2,0,0
65097,E00004677,E00004677,Output Areas and Small Areas,OASA,71,35,4,2,0
65098,E00004678,E00004678,Output Areas and Small Areas,OASA,102,22,2,1,0
65099,E00004679,E00004679,Output Areas and Small Areas,OASA,79,22,0,1,0
65100,E00004680,E00004680,Output Areas and Small Areas,OASA,106,19,1,0,0
65101,E00004681,E00004681,Output Areas and Small Areas,OASA,70,49,13,1,0
65102,E00004682,E00004682,Output Areas and Small Areas,OASA,47,17,0,0,0
65103,E00004683,E00004683,Output Areas and Small Areas,OASA,46,19,3,0,0
65104,E00004684,E00004684,Output Areas and Small Areas,OASA,99,31,2,0,0
65105,E00004685,E00004685,Output Areas and Small Areas,OASA,92,27,2,1,0
65106,E00004686,E00004686,Output Areas and Small Areas,OASA,81,37,5,0,0
65107,E00004687,E00004687,Output Areas and Small Areas,OASA,40,35,34,6,1
65108,E00004688,E00004688,Output Areas and Small Areas,OASA,136,34,4,0,0
65109,E00004689,E00004689,Output Areas and Small Areas,OASA,80,35,1,0,0
65110,E00004690,E00004690,Output Areas and Small Areas,OASA,82,21,6,0,0
65111,E00004691,E00004691,Output Areas and Small Areas,OASA,103,43,2,3,0
65112,E00004692,E00004692,Output Areas and Small Areas,OASA,95,38,3,5,0
65113,E00004693,E00004693,Output Areas and Small Areas,OASA,97,32,8,0,1
65114,E00004694,E00004694,Output Areas and Small Areas,OASA,86,17,3,2,0
65115,E00004695,E00004695,Output Areas and Small Areas,OASA,140,32,6,0,1
65116,E00004696,E00004696,Output Areas and Small Areas,OASA,86,31,9,0,0
65117,E00004697,E00004697,Output Areas and Small Areas,OASA,101,30,4,0,0
65118,E00004699,E00004699,Output Areas and Small Areas,OASA,55,13,1,0,0
65119,E00004700,E00004700,Output Areas and Small Areas,OASA,85,23,3,0,0
65120,E00004701,E00004701,Output Areas and Small Areas,OASA,111,35,0,0,1
65121,E00004702,E00004702,Output Areas and Small Areas,OASA,100,22,2,1,0
65122,E00004703,E00004703,Output Areas and Small Areas,OASA,90,47,5,1,0
65123,E00004704,E00004704,Output Areas and Small Areas,OASA,128,24,10,0,0
65124,E00004705,E00004705,Output Areas and Small Areas,OASA,94,48,17,2,0
65125,E00004706,E00004706,Output Areas and Small Areas,OASA,133,58,6,1,0
65126,E00004707,E00004707,Output Areas and Small Areas,OASA,201,23,4,0,0
65127,E00004708,E00004708,Output Areas and Small Areas,OASA,94,22,2,0,0
65128,E00004709,E00004709,Output Areas and Small Areas,OASA,94,46,11,0,1
65129,E00004710,E00004710,Output Areas and Small Areas,OASA,92,32,5,1,1
65130,E00004711,E00004711,Output Areas and Small Areas,OASA,91,46,4,0,1
65131,E00004712,E00004712,Output Areas and Small Areas,OASA,61,56,28,6,6
65132,E00004713,E00004713,Output Areas and Small Areas,OASA,65,27,1,0,0
65133,E00004714,E00004714,Output Areas and Small Areas,OASA,71,53,12,4,1
65134,E00004715,E00004715,Output Areas and Small Areas,OASA,111,28,5,1,0
65135,E00004716,E00004716,Output Areas and Small Areas,OASA,98,26,3,0,0
65136,E00004717,E00004717,Output Areas and Small Areas,OASA,46,20,5,1,0
65137,E00004718,E00004718,Output Areas and Small Areas,OASA,96,19,3,0,1
65138,E00004719,E00004719,Output Areas and Small Areas,OASA,134,42,2,1,0
65139,E00004720,E00004720,Output Areas and Small Areas,OASA,91,24,3,0,0
65140,E00004721,E00004721,Output Areas and Small Areas,OASA,92,37,4,0,0
65141,E00004722,E00004722,Output Areas and Small Areas,OASA,71,34,2,0,0
65142,E00004723,E00004723,Output Areas and Small Areas,OASA,86,24,3,1,0
65143,E00004724,E00004724,Output Areas and Small Areas,OASA,104,19,3,0,0
65144,E00004725,E00004725,Output Areas and Small Areas,OASA,79,45,2,0,0
65145,E00004726,E00004726,Output Areas and Small Areas,OASA,85,29,1,2,0
65146,E00004727,E00004727,Output Areas and Small Areas,OASA,92,29,4,0,0
65147,E00004728,E00004728,Output Areas and Small Areas,OASA,144,51,4,0,0
