CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,Total,White-British,White-Irish,White-Gypsy or Irish Traveller, White-Other White,Mixed-White and Black Caribbean,Mixed-White and Black African,Mixed-White and Asian,Mixed-Other Mixed,Asian-Indian,Asian-Pakistani ,Asian-Bangladeshi,Asian-Chinese,Asian-Other Asian,Black-African,Black-Caribbean,Black-Other Black,Other-Arab ,Other-Any other ethnic group
81407,E00021498,E00021498,Output Areas and Small Areas,OASA,389,35,1,0,22,2,2,8,3,4,8,229,0,1,30,19,8,12,5
81408,E00021499,E00021499,Output Areas and Small Areas,OASA,310,163,2,0,29,8,0,1,9,1,1,42,8,4,15,15,4,3,5
81409,E00021500,E00021500,Output Areas and Small Areas,OASA,319,141,6,0,22,7,0,1,2,8,1,47,9,12,36,16,6,1,4
81410,E00021501,E00021501,Output Areas and Small Areas,OASA,304,84,7,1,34,4,2,0,3,1,6,117,2,4,9,13,4,11,2
81411,E00021502,E00021502,Output Areas and Small Areas,OASA,375,56,7,14,6,7,2,1,4,7,2,176,3,2,35,15,18,7,13
81412,E00021503,E00021503,Output Areas and Small Areas,OASA,393,58,5,1,3,6,1,0,1,8,0,229,19,8,21,21,4,0,8
81413,E00021504,E00021504,Output Areas and Small Areas,OASA,399,64,3,0,26,7,1,5,6,4,6,191,8,13,27,19,5,6,8
81414,E00021505,E00021505,Output Areas and Small Areas,OASA,312,77,0,0,22,8,0,6,2,3,5,130,5,5,21,20,3,0,5
81415,E00021506,E00021506,Output Areas and Small Areas,OASA,317,75,0,0,33,5,0,4,5,10,0,121,2,9,16,18,7,4,8
81416,E00021507,E00021507,Output Areas and Small Areas,OASA,376,105,9,0,50,5,2,0,7,9,6,109,6,8,17,17,12,8,6
81417,E00021508,E00021508,Output Areas and Small Areas,OASA,395,114,6,0,56,6,1,8,2,9,8,119,22,17,12,5,4,4,2
81418,E00021509,E00021509,Output Areas and Small Areas,OASA,517,128,2,0,62,7,2,0,2,8,2,217,14,9,28,20,5,6,5
81419,E00021510,E00021510,Output Areas and Small Areas,OASA,240,78,4,0,81,1,2,5,1,14,3,6,23,14,4,0,1,1,2
81420,E00021511,E00021511,Output Areas and Small Areas,OASA,205,61,3,0,61,1,5,2,4,10,0,5,31,7,2,1,0,3,9
81421,E00021516,E00021516,Output Areas and Small Areas,OASA,252,94,3,0,29,6,4,3,0,9,0,34,34,12,1,15,0,6,2
81422,E00021517,E00021517,Output Areas and Small Areas,OASA,304,103,3,0,53,4,0,2,2,13,0,41,47,9,16,4,0,2,5
81423,E00021518,E00021518,Output Areas and Small Areas,OASA,337,94,0,0,69,4,0,4,1,20,3,48,59,14,3,12,0,1,5
81424,E00021519,E00021519,Output Areas and Small Areas,OASA,463,237,4,0,86,6,2,8,4,37,10,19,14,17,4,6,0,2,7
81425,E00021520,E00021520,Output Areas and Small Areas,OASA,216,71,4,0,64,1,1,4,4,17,1,8,27,7,1,1,0,2,3
81426,E00021521,E00021521,Output Areas and Small Areas,OASA,259,166,7,0,38,6,4,3,2,1,0,16,1,7,0,8,0,0,0
81427,E00021522,E00021522,Output Areas and Small Areas,OASA,468,79,1,0,35,10,0,2,4,1,4,269,11,8,24,6,10,3,1
81428,E00021524,E00021524,Output Areas and Small Areas,OASA,590,140,2,0,71,22,0,16,5,17,17,174,51,10,14,20,0,11,20
81429,E00021525,E00021525,Output Areas and Small Areas,OASA,308,79,9,0,77,1,1,3,4,23,5,37,46,12,8,0,0,3,0
81430,E00021526,E00021526,Output Areas and Small Areas,OASA,342,106,8,0,80,2,0,8,4,40,5,5,42,25,6,5,1,0,5
81431,E00021527,E00021527,Output Areas and Small Areas,OASA,317,96,7,0,92,0,0,4,5,38,0,5,52,10,0,4,0,4,0
81432,E00021528,E00021528,Output Areas and Small Areas,OASA,259,151,7,0,27,5,2,6,2,0,1,46,4,1,3,4,0,0,0
81433,E00021529,E00021529,Output Areas and Small Areas,OASA,192,60,1,0,23,3,0,2,1,12,0,18,7,4,27,6,27,0,1
81434,E00021531,E00021531,Output Areas and Small Areas,OASA,597,128,5,0,39,0,1,6,4,15,0,290,22,21,35,20,7,1,3
81435,E00021532,E00021532,Output Areas and Small Areas,OASA,318,116,4,0,76,0,1,10,2,39,2,1,38,14,2,1,2,1,9
81436,E00021533,E00021533,Output Areas and Small Areas,OASA,242,136,4,0,60,1,0,0,1,9,4,2,8,10,2,0,0,2,3
81437,E00021534,E00021534,Output Areas and Small Areas,OASA,225,87,5,0,55,3,2,2,2,19,1,4,25,10,1,3,0,1,5
81438,E00021535,E00021535,Output Areas and Small Areas,OASA,286,123,6,0,54,2,1,4,1,13,1,28,37,7,1,0,4,2,2
81439,E00021536,E00021536,Output Areas and Small Areas,OASA,282,137,5,0,70,2,2,4,5,2,1,19,12,10,5,4,2,0,2
81440,E00021537,E00021537,Output Areas and Small Areas,OASA,339,113,10,0,82,1,3,9,6,36,14,2,29,9,6,6,0,10,3
81441,E00021538,E00021538,Output Areas and Small Areas,OASA,684,317,15,0,161,1,3,8,6,76,3,7,49,16,2,4,1,8,7
81442,E00021539,E00021539,Output Areas and Small Areas,OASA,252,88,2,1,73,2,2,1,4,41,1,4,18,6,3,2,0,0,4
81443,E00021541,E00021541,Output Areas and Small Areas,OASA,229,78,1,0,44,6,0,1,0,23,6,2,47,12,1,0,0,1,7
81444,E00021542,E00021542,Output Areas and Small Areas,OASA,218,61,8,0,43,0,0,3,3,8,3,0,77,3,4,0,1,0,4
81445,E00021543,E00021543,Output Areas and Small Areas,OASA,270,101,4,0,64,1,4,5,7,29,4,0,32,12,3,0,0,0,4
81446,E00021544,E00021544,Output Areas and Small Areas,OASA,180,76,4,0,40,0,0,2,3,21,0,8,8,10,1,2,0,0,5
81447,E00021546,E00021546,Output Areas and Small Areas,OASA,196,72,1,0,46,0,0,2,6,30,1,0,24,8,0,0,0,0,6
81448,E00021547,E00021547,Output Areas and Small Areas,OASA,278,87,4,0,23,0,0,1,0,12,1,104,7,6,9,10,2,0,12
81449,E00021549,E00021549,Output Areas and Small Areas,OASA,386,109,5,0,59,0,0,4,2,30,0,123,12,8,20,1,7,4,2
81450,E00021550,E00021550,Output Areas and Small Areas,OASA,403,118,13,0,39,6,8,6,21,5,0,108,11,9,29,12,10,4,4
81451,E00021552,E00021552,Output Areas and Small Areas,OASA,241,63,0,0,33,3,0,6,8,10,0,70,19,8,2,8,4,1,6
81452,E00021553,E00021553,Output Areas and Small Areas,OASA,349,97,2,0,22,6,1,1,2,0,0,176,0,5,2,9,4,12,10
81453,E00021554,E00021554,Output Areas and Small Areas,OASA,259,119,8,0,47,2,0,3,1,8,1,14,14,7,17,2,6,1,9
81454,E00021555,E00021555,Output Areas and Small Areas,OASA,447,82,3,0,57,5,0,4,2,15,0,180,16,20,25,16,8,5,9
81455,E00021556,E00021556,Output Areas and Small Areas,OASA,285,83,8,0,75,0,4,7,3,36,4,9,42,6,0,0,0,4,4
81456,E00021557,E00021557,Output Areas and Small Areas,OASA,340,103,7,0,105,1,3,6,10,30,0,11,37,8,8,2,0,4,5
81457,E00021559,E00021559,Output Areas and Small Areas,OASA,338,218,10,0,24,2,2,5,11,9,3,37,3,1,2,6,0,4,1
81458,E00021560,E00021560,Output Areas and Small Areas,OASA,431,113,2,0,32,11,2,3,3,3,0,222,6,2,11,15,1,3,2
81459,E00021561,E00021561,Output Areas and Small Areas,OASA,278,83,0,0,53,1,3,11,11,13,4,31,16,15,13,1,0,10,13
81460,E00021562,E00021562,Output Areas and Small Areas,OASA,372,125,6,0,45,1,0,10,6,11,1,130,10,10,6,2,1,7,1
81461,E00021563,E00021563,Output Areas and Small Areas,OASA,402,130,5,1,29,8,1,12,2,6,3,188,3,3,4,3,0,2,2
81462,E00021564,E00021564,Output Areas and Small Areas,OASA,313,104,4,0,35,7,0,4,4,3,6,110,5,5,5,11,0,4,6
81463,E00021565,E00021565,Output Areas and Small Areas,OASA,207,55,3,0,24,0,0,0,0,6,0,90,5,6,9,5,0,2,2
81464,E00021566,E00021566,Output Areas and Small Areas,OASA,446,159,8,0,47,0,3,3,2,4,12,135,7,10,18,11,1,24,2
81465,E00021567,E00021567,Output Areas and Small Areas,OASA,351,157,9,0,41,1,1,10,9,5,1,79,7,4,5,10,5,5,2
81466,E00021569,E00021569,Output Areas and Small Areas,OASA,302,157,2,0,34,3,3,3,5,4,5,52,5,8,5,3,8,2,3
81467,E00021572,E00021572,Output Areas and Small Areas,OASA,433,113,5,0,72,3,3,2,3,9,6,169,12,7,13,8,2,5,1
81468,E00021574,E00021574,Output Areas and Small Areas,OASA,267,82,3,0,37,1,1,1,7,5,4,106,2,1,2,6,0,7,2
81469,E00021577,E00021577,Output Areas and Small Areas,OASA,291,88,12,0,13,0,0,4,1,0,0,131,4,7,13,8,3,3,4
81470,E00021579,E00021579,Output Areas and Small Areas,OASA,362,64,3,0,11,3,7,6,0,6,1,231,5,1,9,7,2,6,0
81471,E00021580,E00021580,Output Areas and Small Areas,OASA,423,45,4,1,17,5,5,1,5,7,1,297,0,6,15,4,8,1,1
81472,E00021582,E00021582,Output Areas and Small Areas,OASA,401,53,1,0,21,3,0,0,2,2,0,303,0,4,5,4,2,1,0
81473,E00021583,E00021583,Output Areas and Small Areas,OASA,434,65,3,0,31,7,4,7,4,9,2,242,0,7,27,11,0,11,4
81474,E00021584,E00021584,Output Areas and Small Areas,OASA,302,121,3,0,12,8,1,7,1,0,0,106,3,3,3,27,5,1,1
81475,E00021585,E00021585,Output Areas and Small Areas,OASA,590,80,1,0,29,5,1,3,1,20,4,399,3,6,20,3,14,0,1
81476,E00021586,E00021586,Output Areas and Small Areas,OASA,455,55,3,0,35,6,3,6,2,6,6,302,3,8,5,5,1,0,9
81477,E00021587,E00021587,Output Areas and Small Areas,OASA,396,99,4,0,27,4,0,9,4,7,3,203,11,7,3,0,12,2,1
81478,E00021588,E00021588,Output Areas and Small Areas,OASA,333,67,6,0,18,4,1,2,1,10,5,159,6,9,7,6,12,9,11
81479,E00021590,E00021590,Output Areas and Small Areas,OASA,376,106,6,0,33,6,0,1,7,8,6,153,7,8,7,10,0,10,8
81480,E00021591,E00021591,Output Areas and Small Areas,OASA,491,62,1,0,11,5,0,2,0,0,0,358,0,3,13,8,25,0,3
81481,E00021592,E00021592,Output Areas and Small Areas,OASA,315,141,3,0,20,1,3,2,6,9,6,89,5,2,2,9,4,9,4
81482,E00021593,E00021593,Output Areas and Small Areas,OASA,225,78,10,0,25,0,7,3,0,3,4,58,0,7,9,2,6,9,4
81483,E00021594,E00021594,Output Areas and Small Areas,OASA,336,85,4,1,17,5,1,0,1,5,2,182,5,4,17,3,2,0,2
81484,E00021595,E00021595,Output Areas and Small Areas,OASA,354,86,7,0,50,4,10,4,1,5,1,151,10,8,7,7,3,0,0
81485,E00021596,E00021596,Output Areas and Small Areas,OASA,381,163,10,0,53,7,3,11,0,10,1,74,9,17,9,8,3,0,3
81486,E00021597,E00021597,Output Areas and Small Areas,OASA,374,64,7,0,34,2,3,5,3,9,0,210,2,2,8,8,3,7,7
81487,E00021598,E00021598,Output Areas and Small Areas,OASA,260,126,12,0,56,1,0,5,1,6,4,7,18,13,1,1,2,5,2
81488,E00021599,E00021599,Output Areas and Small Areas,OASA,326,161,9,0,63,1,0,11,7,11,3,24,16,10,2,3,2,0,3
81489,E00021600,E00021600,Output Areas and Small Areas,OASA,308,207,6,0,53,0,3,9,10,6,0,1,4,5,0,0,0,0,4
81490,E00021601,E00021601,Output Areas and Small Areas,OASA,230,132,4,1,52,3,0,3,1,4,0,5,7,2,2,9,0,0,5
81491,E00021602,E00021602,Output Areas and Small Areas,OASA,368,124,4,0,81,2,1,6,4,13,1,95,10,9,8,1,1,3,5
81492,E00021603,E00021603,Output Areas and Small Areas,OASA,184,113,4,0,45,0,0,3,1,3,0,1,2,5,1,3,0,0,3
81493,E00021604,E00021604,Output Areas and Small Areas,OASA,356,149,7,0,46,3,2,5,5,4,4,96,6,5,9,3,0,2,10
81494,E00021605,E00021605,Output Areas and Small Areas,OASA,289,138,10,0,80,3,0,4,6,8,0,1,16,5,6,3,3,3,3
81495,E00021606,E00021606,Output Areas and Small Areas,OASA,282,170,13,0,71,0,1,1,1,3,1,2,8,3,0,2,1,2,3
81496,E00021607,E00021607,Output Areas and Small Areas,OASA,262,75,10,0,29,0,0,8,2,0,1,118,0,0,7,2,5,5,0
81497,E00021608,E00021608,Output Areas and Small Areas,OASA,217,140,8,0,35,2,1,1,4,3,1,0,9,5,1,4,0,3,0
81498,E00021610,E00021610,Output Areas and Small Areas,OASA,323,145,6,0,46,0,1,3,1,3,0,94,7,5,6,0,1,1,4
81499,E00021611,E00021611,Output Areas and Small Areas,OASA,397,141,1,0,75,0,1,7,5,7,1,135,6,5,3,3,0,4,3
81500,E00021612,E00021612,Output Areas and Small Areas,OASA,214,129,9,0,44,1,0,5,4,5,0,2,2,3,2,2,1,1,4
81501,E00021613,E00021613,Output Areas and Small Areas,OASA,188,101,1,0,57,0,1,2,2,3,2,2,6,6,0,0,0,1,4
81502,E00021614,E00021614,Output Areas and Small Areas,OASA,263,151,10,0,60,0,0,5,6,5,2,1,3,10,4,0,0,3,3
81503,E00021615,E00021615,Output Areas and Small Areas,OASA,218,121,3,0,58,0,0,7,3,6,4,3,3,0,0,4,0,2,4
81504,E00021616,E00021616,Output Areas and Small Areas,OASA,438,47,0,0,36,3,0,1,7,9,9,285,1,13,15,4,2,5,1
81505,E00021617,E00021617,Output Areas and Small Areas,OASA,166,73,7,0,44,0,0,3,1,7,0,6,7,16,2,0,0,0,0
81506,E00021618,E00021618,Output Areas and Small Areas,OASA,282,25,3,1,12,1,0,0,6,6,0,202,5,0,12,1,2,5,1
81507,E00021619,E00021619,Output Areas and Small Areas,OASA,463,63,8,0,36,0,7,8,6,7,7,239,4,8,37,11,9,11,2
81508,E00021620,E00021620,Output Areas and Small Areas,OASA,246,65,6,0,42,6,0,5,5,14,1,65,8,7,11,1,0,9,1
81509,E00021621,E00021621,Output Areas and Small Areas,OASA,333,60,4,0,25,2,0,0,0,4,5,212,2,8,7,0,3,0,1
81510,E00021622,E00021622,Output Areas and Small Areas,OASA,247,90,7,0,81,0,3,7,2,21,0,11,13,3,3,0,0,2,4
81511,E00021623,E00021623,Output Areas and Small Areas,OASA,189,41,6,0,6,4,1,2,4,3,1,94,0,3,11,7,3,3,0
81512,E00021624,E00021624,Output Areas and Small Areas,OASA,292,152,7,0,69,3,0,4,5,5,0,3,21,10,3,3,0,5,2
81513,E00021625,E00021625,Output Areas and Small Areas,OASA,510,261,17,0,110,3,1,12,9,19,2,19,17,11,9,4,2,9,5
81514,E00021626,E00021626,Output Areas and Small Areas,OASA,329,151,12,1,107,4,1,2,3,5,0,10,12,9,0,6,0,3,3
81515,E00021627,E00021627,Output Areas and Small Areas,OASA,372,162,8,0,92,3,3,5,1,24,4,35,12,11,5,4,3,0,0
81516,E00021628,E00021628,Output Areas and Small Areas,OASA,214,155,1,0,25,1,0,5,1,3,0,7,9,4,3,0,0,0,0
81517,E00021629,E00021629,Output Areas and Small Areas,OASA,229,126,7,0,60,4,1,2,3,4,0,5,3,3,0,6,0,0,5
81518,E00021630,E00021630,Output Areas and Small Areas,OASA,262,112,3,0,29,9,2,7,2,5,5,63,6,3,5,4,0,6,1
81519,E00021631,E00021631,Output Areas and Small Areas,OASA,305,170,9,1,76,1,0,6,6,6,0,9,13,6,0,1,0,1,0
81520,E00021632,E00021632,Output Areas and Small Areas,OASA,229,99,3,0,68,1,2,4,6,15,1,2,8,4,2,1,1,5,7
81521,E00021633,E00021633,Output Areas and Small Areas,OASA,214,131,5,0,40,0,0,4,1,7,2,8,0,2,0,5,0,2,7
81522,E00021634,E00021634,Output Areas and Small Areas,OASA,283,128,6,0,52,1,0,2,3,13,4,56,4,5,1,1,2,5,0
81523,E00021635,E00021635,Output Areas and Small Areas,OASA,227,100,7,1,62,0,2,2,2,11,0,10,12,9,2,1,0,3,3
81524,E00021636,E00021636,Output Areas and Small Areas,OASA,335,73,9,0,15,4,1,5,2,3,1,197,1,8,7,7,2,0,0
81525,E00021637,E00021637,Output Areas and Small Areas,OASA,509,66,5,0,47,0,0,6,5,16,15,263,9,13,25,8,4,10,17
81526,E00021639,E00021639,Output Areas and Small Areas,OASA,347,32,0,0,20,0,0,0,1,0,3,265,0,3,3,8,7,4,1
81527,E00021640,E00021640,Output Areas and Small Areas,OASA,397,85,5,0,38,2,5,9,0,12,0,192,4,7,17,1,12,1,7
81528,E00021641,E00021641,Output Areas and Small Areas,OASA,415,67,3,0,41,2,5,3,8,9,0,246,5,4,4,12,3,2,1
81529,E00021642,E00021642,Output Areas and Small Areas,OASA,335,56,4,0,17,0,0,0,1,9,6,195,5,3,18,7,11,2,1
81530,E00021643,E00021643,Output Areas and Small Areas,OASA,246,55,3,0,22,3,2,3,3,0,0,142,0,2,9,0,0,2,0
81531,E00021644,E00021644,Output Areas and Small Areas,OASA,327,100,9,0,34,0,0,0,4,4,0,131,5,8,11,5,8,0,8
81532,E00021646,E00021646,Output Areas and Small Areas,OASA,498,59,2,0,13,0,1,7,2,1,3,351,5,7,20,3,13,5,6
81533,E00021648,E00021648,Output Areas and Small Areas,OASA,202,122,10,0,33,0,0,3,5,7,0,4,3,6,3,3,0,1,2
81534,E00021649,E00021649,Output Areas and Small Areas,OASA,434,53,8,0,54,0,0,11,3,2,9,264,0,5,14,7,0,1,3
81535,E00021650,E00021650,Output Areas and Small Areas,OASA,265,106,6,0,39,1,1,8,1,5,1,85,1,1,6,0,2,0,2
81536,E00021651,E00021651,Output Areas and Small Areas,OASA,251,87,8,0,70,5,2,5,3,23,6,8,15,11,3,2,1,1,1
81537,E00021652,E00021652,Output Areas and Small Areas,OASA,276,144,9,0,66,1,2,3,4,14,0,5,16,9,2,0,0,0,1
81538,E00021653,E00021653,Output Areas and Small Areas,OASA,547,26,6,0,44,0,4,2,3,10,3,396,1,3,24,5,12,6,2
81539,E00021654,E00021654,Output Areas and Small Areas,OASA,379,84,4,0,12,5,4,1,3,2,11,178,3,8,31,3,21,7,2
81540,E00021655,E00021655,Output Areas and Small Areas,OASA,274,18,1,0,18,1,0,0,0,2,9,210,0,2,0,1,1,10,1
81541,E00021656,E00021656,Output Areas and Small Areas,OASA,386,187,6,0,41,6,2,8,4,7,9,79,9,9,8,8,1,1,1
81542,E00021657,E00021657,Output Areas and Small Areas,OASA,204,96,4,0,51,1,1,4,1,15,2,4,15,6,1,2,0,0,1
81543,E00021658,E00021658,Output Areas and Small Areas,OASA,177,94,7,0,40,1,0,3,3,12,0,0,13,0,1,1,0,0,2
81544,E00021659,E00021659,Output Areas and Small Areas,OASA,335,79,4,0,29,0,0,2,6,5,4,153,6,10,9,4,6,12,6
81545,E00021660,E00021660,Output Areas and Small Areas,OASA,278,91,7,0,40,6,4,1,2,6,13,60,17,2,5,9,0,10,5
81546,E00021661,E00021661,Output Areas and Small Areas,OASA,488,120,15,1,70,3,5,8,5,14,2,166,10,13,31,12,5,3,5
81547,E00021662,E00021662,Output Areas and Small Areas,OASA,566,170,6,0,64,2,5,6,9,2,1,250,7,6,11,13,1,9,4
81548,E00021663,E00021663,Output Areas and Small Areas,OASA,236,77,5,0,11,4,0,3,2,0,4,67,3,17,13,9,11,4,6
81549,E00021665,E00021665,Output Areas and Small Areas,OASA,473,71,3,0,30,2,0,4,1,12,7,268,7,1,23,18,1,18,7
81550,E00021666,E00021666,Output Areas and Small Areas,OASA,564,131,7,0,49,9,5,8,8,28,2,249,20,14,13,10,7,2,2
81551,E00021667,E00021667,Output Areas and Small Areas,OASA,490,23,3,0,22,5,1,1,1,8,7,371,4,6,22,4,7,1,4
81552,E00021668,E00021668,Output Areas and Small Areas,OASA,511,159,20,0,76,0,2,7,6,19,6,146,16,6,17,11,10,4,6
81553,E00021669,E00021669,Output Areas and Small Areas,OASA,488,29,3,0,16,2,2,4,3,11,6,356,2,10,12,14,8,6,4
81554,E00021670,E00021670,Output Areas and Small Areas,OASA,402,60,0,2,25,2,0,6,2,1,4,257,0,3,12,7,9,10,2
81555,E00021671,E00021671,Output Areas and Small Areas,OASA,351,21,2,0,9,1,0,0,1,3,0,262,1,10,22,1,18,0,0
81556,E00021672,E00021672,Output Areas and Small Areas,OASA,416,97,12,1,36,1,1,3,4,9,10,212,1,1,2,0,10,9,7
81557,E00021673,E00021673,Output Areas and Small Areas,OASA,452,66,3,0,48,6,2,1,2,3,0,279,3,5,9,15,6,2,2
81558,E00021674,E00021674,Output Areas and Small Areas,OASA,378,76,1,1,80,1,0,3,2,1,13,168,10,9,4,0,0,6,3
81559,E00021675,E00021675,Output Areas and Small Areas,OASA,518,52,1,0,34,4,0,0,0,2,12,366,0,9,25,4,4,3,2
81560,E00021676,E00021676,Output Areas and Small Areas,OASA,293,115,8,0,104,1,2,6,4,9,0,5,14,14,5,0,0,0,6
81561,E00021677,E00021677,Output Areas and Small Areas,OASA,345,66,0,0,27,0,5,1,11,9,3,203,1,3,7,0,1,0,8
81562,E00021678,E00021678,Output Areas and Small Areas,OASA,438,158,5,1,62,1,2,6,2,12,4,154,6,8,7,0,1,1,8
81563,E00021679,E00021679,Output Areas and Small Areas,OASA,150,44,6,0,26,0,2,0,3,0,0,59,0,0,6,1,0,0,3
81564,E00021680,E00021680,Output Areas and Small Areas,OASA,494,169,12,2,73,4,1,4,11,8,2,156,10,7,14,3,7,7,4
81565,E00021681,E00021681,Output Areas and Small Areas,OASA,262,88,6,0,89,1,2,4,6,12,3,22,11,8,0,4,1,2,3
81566,E00021682,E00021682,Output Areas and Small Areas,OASA,545,73,7,5,79,1,3,7,5,15,9,297,6,16,7,1,11,1,2
81567,E00021683,E00021683,Output Areas and Small Areas,OASA,509,53,4,1,49,0,3,5,2,11,9,344,4,7,6,0,4,6,1
81568,E00021685,E00021685,Output Areas and Small Areas,OASA,568,126,8,1,97,3,3,9,5,7,3,257,4,4,20,7,4,8,2
81569,E00021686,E00021686,Output Areas and Small Areas,OASA,531,136,11,0,209,7,2,12,8,19,12,16,43,21,14,5,1,5,10
81570,E00021687,E00021687,Output Areas and Small Areas,OASA,435,146,11,0,102,0,7,9,2,5,16,90,9,5,12,10,0,5,6
81571,E00021688,E00021688,Output Areas and Small Areas,OASA,381,65,5,0,56,1,2,3,3,1,6,218,5,4,4,4,1,0,3
81572,E00021689,E00021689,Output Areas and Small Areas,OASA,399,135,7,0,143,2,1,6,2,15,3,9,24,16,7,0,2,16,11
81573,E00021690,E00021690,Output Areas and Small Areas,OASA,445,124,9,0,99,2,3,4,6,9,15,125,6,11,16,0,11,1,4
81574,E00021691,E00021691,Output Areas and Small Areas,OASA,315,106,3,0,29,2,1,2,4,16,8,117,2,5,5,5,3,1,6
81575,E00021692,E00021692,Output Areas and Small Areas,OASA,271,133,7,0,66,2,2,2,4,13,0,18,7,4,3,3,2,2,3
81576,E00021693,E00021693,Output Areas and Small Areas,OASA,430,125,15,1,83,0,0,2,2,7,0,156,4,7,10,6,2,1,9
81577,E00021694,E00021694,Output Areas and Small Areas,OASA,454,105,6,0,48,0,1,5,7,2,9,248,2,6,3,6,2,2,2
81578,E00021695,E00021695,Output Areas and Small Areas,OASA,372,168,4,0,49,4,0,5,7,10,0,90,5,11,2,4,4,4,5
81579,E00021696,E00021696,Output Areas and Small Areas,OASA,527,145,5,0,44,6,1,7,1,20,7,259,9,7,9,5,0,1,1
81580,E00021697,E00021697,Output Areas and Small Areas,OASA,305,99,6,0,39,3,1,3,1,3,0,89,4,6,28,6,4,7,6
81581,E00021698,E00021698,Output Areas and Small Areas,OASA,340,217,14,0,51,0,1,3,6,4,0,31,3,3,0,2,1,1,3
81582,E00021699,E00021699,Output Areas and Small Areas,OASA,390,154,17,0,38,3,5,1,5,2,1,113,8,6,16,12,6,1,2
81583,E00021700,E00021700,Output Areas and Small Areas,OASA,511,191,13,0,103,7,1,5,11,8,5,112,9,8,16,7,3,6,6
81584,E00021701,E00021701,Output Areas and Small Areas,OASA,442,203,11,1,86,0,2,3,16,1,0,90,6,3,6,6,4,0,4
81585,E00021702,E00021702,Output Areas and Small Areas,OASA,370,111,2,0,26,4,4,0,0,0,3,148,0,4,22,14,24,5,3
81586,E00021703,E00021703,Output Areas and Small Areas,OASA,315,112,4,0,49,4,2,5,4,1,1,108,3,3,7,5,3,1,3
81587,E00021704,E00021704,Output Areas and Small Areas,OASA,375,133,15,0,55,0,0,7,9,1,0,108,5,4,14,5,3,10,6
81588,E00021705,E00021705,Output Areas and Small Areas,OASA,431,152,6,0,62,4,3,5,3,0,1,145,10,12,14,7,2,3,2
81589,E00021706,E00021706,Output Areas and Small Areas,OASA,338,71,7,0,38,2,1,0,5,0,0,174,2,3,15,8,5,6,1
81590,E00021707,E00021707,Output Areas and Small Areas,OASA,377,99,6,0,40,2,1,7,1,1,1,166,7,6,12,16,10,0,2
81591,E00021708,E00021708,Output Areas and Small Areas,OASA,298,142,12,0,33,1,2,6,4,1,2,65,1,5,10,9,2,0,3
81592,E00021709,E00021709,Output Areas and Small Areas,OASA,324,74,3,0,22,7,5,3,3,6,0,154,1,9,19,5,1,9,3
81593,E00021710,E00021710,Output Areas and Small Areas,OASA,313,95,5,0,45,9,2,5,5,2,1,117,4,3,5,2,9,0,4
81594,E00021711,E00021711,Output Areas and Small Areas,OASA,471,129,3,0,98,1,0,9,7,8,4,141,13,23,5,14,1,2,13
81595,E00021712,E00021712,Output Areas and Small Areas,OASA,297,119,9,0,72,0,3,9,3,4,6,27,3,8,10,12,1,0,11
81596,E00021713,E00021713,Output Areas and Small Areas,OASA,295,65,9,0,16,1,2,6,8,0,0,139,8,5,18,3,8,2,5
81597,E00021714,E00021714,Output Areas and Small Areas,OASA,209,67,1,0,23,4,5,1,0,3,0,80,2,4,8,6,2,2,1
81598,E00021715,E00021715,Output Areas and Small Areas,OASA,361,105,1,3,34,4,2,2,5,11,0,152,3,18,8,5,2,3,3
81599,E00021716,E00021716,Output Areas and Small Areas,OASA,280,125,9,0,17,2,1,4,1,0,3,78,2,2,4,12,11,4,5
81600,E00021717,E00021717,Output Areas and Small Areas,OASA,253,59,8,0,38,5,0,0,6,2,8,98,0,5,13,5,3,1,2
81601,E00021718,E00021718,Output Areas and Small Areas,OASA,361,137,10,0,77,2,2,4,2,9,1,89,5,2,5,6,0,8,2
81602,E00021719,E00021719,Output Areas and Small Areas,OASA,163,46,0,0,19,2,0,0,2,0,0,80,0,1,4,3,1,2,3
81603,E00021722,E00021722,Output Areas and Small Areas,OASA,342,107,4,0,45,2,19,2,20,0,1,63,0,2,35,9,6,2,25
81604,E00021723,E00021723,Output Areas and Small Areas,OASA,295,102,7,1,38,1,6,3,4,6,0,85,6,4,16,6,5,0,5
81605,E00021724,E00021724,Output Areas and Small Areas,OASA,260,161,9,0,50,2,3,13,4,1,0,3,2,2,5,0,0,0,5
81606,E00021725,E00021725,Output Areas and Small Areas,OASA,232,170,7,0,27,4,1,4,5,0,0,0,3,1,0,7,1,0,2
81607,E00021726,E00021726,Output Areas and Small Areas,OASA,268,83,3,0,17,0,0,0,0,3,3,118,1,0,16,6,4,7,7
81608,E00021727,E00021727,Output Areas and Small Areas,OASA,249,74,4,0,12,6,2,3,2,0,3,67,7,0,42,7,18,1,1
81609,E00021728,E00021728,Output Areas and Small Areas,OASA,253,101,5,0,31,1,3,2,0,6,1,55,4,9,22,1,9,1,2
81610,E00021729,E00021729,Output Areas and Small Areas,OASA,190,77,8,0,15,0,1,0,2,2,0,66,2,5,3,5,1,3,0
81611,E00021730,E00021730,Output Areas and Small Areas,OASA,370,123,11,0,46,12,0,0,1,8,1,115,12,9,12,4,9,2,5
