CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,AB(16-64),C1(16-64),C2(16-64),DE(16-64)
73616,E00013449,E00013449,Output Areas and Small Areas,OASA,27,50,20,48
73617,E00013450,E00013450,Output Areas and Small Areas,OASA,14,27,9,23
73618,E00013452,E00013452,Output Areas and Small Areas,OASA,60,85,41,98
73619,E00013453,E00013453,Output Areas and Small Areas,OASA,37,95,23,69
73620,E00013454,E00013454,Output Areas and Small Areas,OASA,84,91,18,56
73621,E00013455,E00013455,Output Areas and Small Areas,OASA,137,61,19,24
73622,E00013456,E00013456,Output Areas and Small Areas,OASA,37,74,21,89
73623,E00013457,E00013457,Output Areas and Small Areas,OASA,18,72,28,52
73624,E00013458,E00013458,Output Areas and Small Areas,OASA,85,91,35,59
73625,E00013460,E00013460,Output Areas and Small Areas,OASA,97,114,31,48
73626,E00013461,E00013461,Output Areas and Small Areas,OASA,67,58,26,63
73627,E00013462,E00013462,Output Areas and Small Areas,OASA,32,44,31,45
73628,E00013463,E00013463,Output Areas and Small Areas,OASA,22,49,28,45
73629,E00013464,E00013464,Output Areas and Small Areas,OASA,37,76,35,104
73630,E00013465,E00013465,Output Areas and Small Areas,OASA,90,67,19,23
73631,E00013466,E00013466,Output Areas and Small Areas,OASA,20,46,36,52
73632,E00013467,E00013467,Output Areas and Small Areas,OASA,59,69,34,61
73633,E00013468,E00013468,Output Areas and Small Areas,OASA,54,72,12,51
73634,E00013469,E00013469,Output Areas and Small Areas,OASA,123,67,23,21
73635,E00013470,E00013470,Output Areas and Small Areas,OASA,148,173,52,83
73636,E00013471,E00013471,Output Areas and Small Areas,OASA,50,88,22,62
73637,E00013472,E00013472,Output Areas and Small Areas,OASA,7,56,20,74
73638,E00013473,E00013473,Output Areas and Small Areas,OASA,21,43,55,104
73639,E00013474,E00013474,Output Areas and Small Areas,OASA,138,172,32,57
73640,E00013475,E00013475,Output Areas and Small Areas,OASA,20,40,14,26
73641,E00013477,E00013477,Output Areas and Small Areas,OASA,57,74,30,61
73642,E00013478,E00013478,Output Areas and Small Areas,OASA,26,97,20,91
73643,E00013479,E00013479,Output Areas and Small Areas,OASA,131,67,21,39
73644,E00013480,E00013480,Output Areas and Small Areas,OASA,81,59,26,47
73645,E00013481,E00013481,Output Areas and Small Areas,OASA,50,84,46,91
73646,E00013482,E00013482,Output Areas and Small Areas,OASA,60,84,20,108
73647,E00013483,E00013483,Output Areas and Small Areas,OASA,37,76,32,64
73648,E00013484,E00013484,Output Areas and Small Areas,OASA,112,73,8,9
73649,E00013485,E00013485,Output Areas and Small Areas,OASA,96,63,23,38
73650,E00013486,E00013486,Output Areas and Small Areas,OASA,51,126,35,72
73651,E00013487,E00013487,Output Areas and Small Areas,OASA,123,91,42,48
73652,E00013488,E00013488,Output Areas and Small Areas,OASA,90,117,43,80
73653,E00013489,E00013489,Output Areas and Small Areas,OASA,158,111,19,31
73654,E00013490,E00013490,Output Areas and Small Areas,OASA,20,42,18,30
73655,E00013491,E00013491,Output Areas and Small Areas,OASA,38,70,27,77
73656,E00013492,E00013492,Output Areas and Small Areas,OASA,22,84,30,60
73657,E00013493,E00013493,Output Areas and Small Areas,OASA,30,85,29,48
73658,E00013494,E00013494,Output Areas and Small Areas,OASA,26,53,12,52
73659,E00013495,E00013495,Output Areas and Small Areas,OASA,88,48,11,17
73660,E00013496,E00013496,Output Areas and Small Areas,OASA,49,52,27,59
73661,E00013497,E00013497,Output Areas and Small Areas,OASA,41,61,32,54
73662,E00013499,E00013499,Output Areas and Small Areas,OASA,65,77,39,49
73663,E00013500,E00013500,Output Areas and Small Areas,OASA,161,55,9,12
73664,E00013501,E00013501,Output Areas and Small Areas,OASA,50,52,15,34
73665,E00013502,E00013502,Output Areas and Small Areas,OASA,63,100,17,70
73666,E00013503,E00013503,Output Areas and Small Areas,OASA,25,43,29,83
73667,E00013504,E00013504,Output Areas and Small Areas,OASA,129,62,9,26
73668,E00013506,E00013506,Output Areas and Small Areas,OASA,47,67,20,78
73669,E00013507,E00013507,Output Areas and Small Areas,OASA,109,43,18,42
73670,E00013508,E00013508,Output Areas and Small Areas,OASA,71,65,28,53
73671,E00013509,E00013509,Output Areas and Small Areas,OASA,66,41,38,42
73672,E00013510,E00013510,Output Areas and Small Areas,OASA,48,46,18,23
73673,E00013511,E00013511,Output Areas and Small Areas,OASA,72,47,13,54
73674,E00013512,E00013512,Output Areas and Small Areas,OASA,114,98,19,21
73675,E00013513,E00013513,Output Areas and Small Areas,OASA,59,40,34,44
73676,E00013514,E00013514,Output Areas and Small Areas,OASA,141,56,30,41
73677,E00013515,E00013515,Output Areas and Small Areas,OASA,50,55,12,53
73678,E00013516,E00013516,Output Areas and Small Areas,OASA,67,81,37,54
73679,E00013517,E00013517,Output Areas and Small Areas,OASA,64,62,19,26
73680,E00013518,E00013518,Output Areas and Small Areas,OASA,41,59,23,38
73681,E00013519,E00013519,Output Areas and Small Areas,OASA,34,35,24,62
73682,E00013520,E00013520,Output Areas and Small Areas,OASA,123,77,28,79
73683,E00013521,E00013521,Output Areas and Small Areas,OASA,29,64,41,82
73684,E00013522,E00013522,Output Areas and Small Areas,OASA,61,51,31,53
73685,E00013523,E00013523,Output Areas and Small Areas,OASA,97,53,9,23
73686,E00013524,E00013524,Output Areas and Small Areas,OASA,157,58,8,14
73687,E00013525,E00013525,Output Areas and Small Areas,OASA,82,72,11,48
73688,E00013526,E00013526,Output Areas and Small Areas,OASA,84,117,48,116
73689,E00013527,E00013527,Output Areas and Small Areas,OASA,19,61,41,76
73690,E00013528,E00013528,Output Areas and Small Areas,OASA,49,78,11,66
73691,E00013529,E00013529,Output Areas and Small Areas,OASA,112,51,4,3
73692,E00013530,E00013530,Output Areas and Small Areas,OASA,31,77,52,115
73693,E00013531,E00013531,Output Areas and Small Areas,OASA,61,68,32,75
73694,E00013532,E00013532,Output Areas and Small Areas,OASA,141,80,12,10
73695,E00013533,E00013533,Output Areas and Small Areas,OASA,186,82,15,10
73696,E00013534,E00013534,Output Areas and Small Areas,OASA,50,95,57,114
73697,E00013535,E00013535,Output Areas and Small Areas,OASA,114,80,15,23
73698,E00013536,E00013536,Output Areas and Small Areas,OASA,82,70,21,20
73699,E00013538,E00013538,Output Areas and Small Areas,OASA,110,45,5,3
73700,E00013539,E00013539,Output Areas and Small Areas,OASA,105,71,21,39
73701,E00013540,E00013540,Output Areas and Small Areas,OASA,41,58,36,81
73702,E00013541,E00013541,Output Areas and Small Areas,OASA,73,81,26,45
73703,E00013542,E00013542,Output Areas and Small Areas,OASA,102,41,11,30
73704,E00013543,E00013543,Output Areas and Small Areas,OASA,70,39,42,70
73705,E00013544,E00013544,Output Areas and Small Areas,OASA,113,56,34,42
73706,E00013545,E00013545,Output Areas and Small Areas,OASA,152,44,6,2
73707,E00013546,E00013546,Output Areas and Small Areas,OASA,128,58,2,4
73708,E00013547,E00013547,Output Areas and Small Areas,OASA,210,61,15,14
73709,E00013548,E00013548,Output Areas and Small Areas,OASA,32,60,44,83
73710,E00013549,E00013549,Output Areas and Small Areas,OASA,181,72,20,16
73711,E00013550,E00013550,Output Areas and Small Areas,OASA,173,130,5,3
73712,E00013551,E00013551,Output Areas and Small Areas,OASA,85,58,9,40
73713,E00013552,E00013552,Output Areas and Small Areas,OASA,51,60,7,67
73714,E00013553,E00013553,Output Areas and Small Areas,OASA,118,73,14,40
73715,E00013554,E00013554,Output Areas and Small Areas,OASA,47,53,16,64
73716,E00013555,E00013555,Output Areas and Small Areas,OASA,25,48,24,26
73717,E00013556,E00013556,Output Areas and Small Areas,OASA,112,59,14,39
73718,E00013557,E00013557,Output Areas and Small Areas,OASA,215,76,8,14
73719,E00013558,E00013558,Output Areas and Small Areas,OASA,78,80,15,27
73720,E00013559,E00013559,Output Areas and Small Areas,OASA,69,55,11,56
73721,E00013560,E00013560,Output Areas and Small Areas,OASA,108,35,19,32
73722,E00013561,E00013561,Output Areas and Small Areas,OASA,45,67,17,78
73723,E00013562,E00013562,Output Areas and Small Areas,OASA,47,67,14,57
73724,E00013563,E00013563,Output Areas and Small Areas,OASA,64,65,19,22
73725,E00013564,E00013564,Output Areas and Small Areas,OASA,120,61,18,39
73726,E00013565,E00013565,Output Areas and Small Areas,OASA,110,79,25,67
73727,E00013566,E00013566,Output Areas and Small Areas,OASA,40,49,25,62
73728,E00013567,E00013567,Output Areas and Small Areas,OASA,80,85,20,44
73729,E00013568,E00013568,Output Areas and Small Areas,OASA,44,62,15,56
73730,E00013569,E00013569,Output Areas and Small Areas,OASA,71,54,25,44
73731,E00013570,E00013570,Output Areas and Small Areas,OASA,54,105,12,60
73732,E00013571,E00013571,Output Areas and Small Areas,OASA,30,70,40,67
73733,E00013572,E00013572,Output Areas and Small Areas,OASA,198,85,23,11
73734,E00013573,E00013573,Output Areas and Small Areas,OASA,54,57,28,46
73735,E00013574,E00013574,Output Areas and Small Areas,OASA,44,59,20,38
73736,E00013575,E00013575,Output Areas and Small Areas,OASA,63,46,15,37
73737,E00013576,E00013576,Output Areas and Small Areas,OASA,37,71,30,47
73738,E00013577,E00013577,Output Areas and Small Areas,OASA,35,62,37,113
73739,E00013578,E00013578,Output Areas and Small Areas,OASA,54,58,16,39
73740,E00013579,E00013579,Output Areas and Small Areas,OASA,104,65,20,39
73741,E00013580,E00013580,Output Areas and Small Areas,OASA,25,55,59,72
73742,E00013581,E00013581,Output Areas and Small Areas,OASA,69,102,25,33
73743,E00013582,E00013582,Output Areas and Small Areas,OASA,27,69,30,116
73744,E00013583,E00013583,Output Areas and Small Areas,OASA,114,131,45,59
73745,E00013584,E00013584,Output Areas and Small Areas,OASA,36,83,28,84
73746,E00013585,E00013585,Output Areas and Small Areas,OASA,111,79,20,36
73747,E00013586,E00013586,Output Areas and Small Areas,OASA,121,60,11,13
73748,E00013587,E00013587,Output Areas and Small Areas,OASA,52,79,25,63
73749,E00013588,E00013588,Output Areas and Small Areas,OASA,72,78,36,47
73750,E00013589,E00013589,Output Areas and Small Areas,OASA,79,77,25,66
73751,E00013590,E00013590,Output Areas and Small Areas,OASA,83,98,21,34
73752,E00013591,E00013591,Output Areas and Small Areas,OASA,63,81,26,26
73753,E00013592,E00013592,Output Areas and Small Areas,OASA,22,49,36,66
73754,E00013593,E00013593,Output Areas and Small Areas,OASA,87,110,31,60
73755,E00013595,E00013595,Output Areas and Small Areas,OASA,77,40,28,26
73756,E00013596,E00013596,Output Areas and Small Areas,OASA,78,79,13,63
73757,E00013597,E00013597,Output Areas and Small Areas,OASA,100,120,43,42
73758,E00013598,E00013598,Output Areas and Small Areas,OASA,33,64,28,96
73759,E00013599,E00013599,Output Areas and Small Areas,OASA,74,110,17,63
73760,E00013600,E00013600,Output Areas and Small Areas,OASA,115,80,34,46
73761,E00013601,E00013601,Output Areas and Small Areas,OASA,74,54,20,51
73762,E00013602,E00013602,Output Areas and Small Areas,OASA,47,51,29,74
73763,E00013603,E00013603,Output Areas and Small Areas,OASA,50,86,28,64
73764,E00013604,E00013604,Output Areas and Small Areas,OASA,74,68,30,31
73765,E00013605,E00013605,Output Areas and Small Areas,OASA,48,63,24,54
73766,E00013606,E00013606,Output Areas and Small Areas,OASA,35,61,32,106
73767,E00013607,E00013607,Output Areas and Small Areas,OASA,27,70,30,50
73768,E00013608,E00013608,Output Areas and Small Areas,OASA,48,85,18,31
73769,E00013609,E00013609,Output Areas and Small Areas,OASA,41,47,41,96
73770,E00013610,E00013610,Output Areas and Small Areas,OASA,82,98,36,42
73771,E00013611,E00013611,Output Areas and Small Areas,OASA,9,40,26,64
73772,E00013612,E00013612,Output Areas and Small Areas,OASA,10,38,41,79
73773,E00013613,E00013613,Output Areas and Small Areas,OASA,7,50,39,81
73774,E00013614,E00013614,Output Areas and Small Areas,OASA,11,63,26,107
73775,E00013615,E00013615,Output Areas and Small Areas,OASA,2,21,8,32
73776,E00013616,E00013616,Output Areas and Small Areas,OASA,25,43,31,88
73777,E00013617,E00013617,Output Areas and Small Areas,OASA,3,54,32,82
73778,E00013619,E00013619,Output Areas and Small Areas,OASA,22,36,29,80
73779,E00013620,E00013620,Output Areas and Small Areas,OASA,33,53,31,133
73780,E00013622,E00013622,Output Areas and Small Areas,OASA,53,33,15,23
73781,E00013624,E00013624,Output Areas and Small Areas,OASA,67,42,3,4
73782,E00013625,E00013625,Output Areas and Small Areas,OASA,136,64,9,37
73783,E00013626,E00013626,Output Areas and Small Areas,OASA,117,102,15,35
73784,E00013627,E00013627,Output Areas and Small Areas,OASA,88,66,16,33
73785,E00013628,E00013628,Output Areas and Small Areas,OASA,27,47,24,57
73786,E00013629,E00013629,Output Areas and Small Areas,OASA,61,106,10,44
73787,E00013630,E00013630,Output Areas and Small Areas,OASA,119,53,9,8
73788,E00013631,E00013631,Output Areas and Small Areas,OASA,129,85,19,18
73789,E00013632,E00013632,Output Areas and Small Areas,OASA,143,60,16,26
73790,E00013633,E00013633,Output Areas and Small Areas,OASA,37,73,26,83
73791,E00013634,E00013634,Output Areas and Small Areas,OASA,100,64,10,25
73792,E00013635,E00013635,Output Areas and Small Areas,OASA,49,47,27,56
73793,E00013636,E00013636,Output Areas and Small Areas,OASA,59,84,28,85
73794,E00013637,E00013637,Output Areas and Small Areas,OASA,63,65,25,81
73795,E00013638,E00013638,Output Areas and Small Areas,OASA,147,98,15,26
73796,E00013639,E00013639,Output Areas and Small Areas,OASA,153,60,14,18
73797,E00013640,E00013640,Output Areas and Small Areas,OASA,157,85,9,29
73798,E00013641,E00013641,Output Areas and Small Areas,OASA,68,81,29,48
73799,E00013642,E00013642,Output Areas and Small Areas,OASA,123,82,10,39
73800,E00013643,E00013643,Output Areas and Small Areas,OASA,93,60,8,14
73801,E00013644,E00013644,Output Areas and Small Areas,OASA,66,49,10,44
73802,E00013645,E00013645,Output Areas and Small Areas,OASA,90,69,21,21
73803,E00013646,E00013646,Output Areas and Small Areas,OASA,133,58,11,11
73804,E00013647,E00013647,Output Areas and Small Areas,OASA,117,53,17,29
73805,E00013648,E00013648,Output Areas and Small Areas,OASA,27,37,20,42
73806,E00013649,E00013649,Output Areas and Small Areas,OASA,66,55,23,52
73807,E00013650,E00013650,Output Areas and Small Areas,OASA,75,47,7,51
73808,E00013651,E00013651,Output Areas and Small Areas,OASA,84,71,13,23
73809,E00013652,E00013652,Output Areas and Small Areas,OASA,132,86,13,33
73810,E00013653,E00013653,Output Areas and Small Areas,OASA,119,66,5,21
73811,E00013654,E00013654,Output Areas and Small Areas,OASA,68,55,12,20
73812,E00013655,E00013655,Output Areas and Small Areas,OASA,171,126,27,42
73813,E00013656,E00013656,Output Areas and Small Areas,OASA,118,72,14,23
73814,E00013657,E00013657,Output Areas and Small Areas,OASA,131,67,19,18
73815,E00013658,E00013658,Output Areas and Small Areas,OASA,70,76,23,35
73816,E00013659,E00013659,Output Areas and Small Areas,OASA,146,70,6,11
73817,E00013660,E00013660,Output Areas and Small Areas,OASA,72,52,14,30
73818,E00013661,E00013661,Output Areas and Small Areas,OASA,111,97,11,19
73819,E00013662,E00013662,Output Areas and Small Areas,OASA,177,37,11,5
73820,E00013663,E00013663,Output Areas and Small Areas,OASA,77,72,20,51
73821,E00013664,E00013664,Output Areas and Small Areas,OASA,130,82,26,20
73822,E00013665,E00013665,Output Areas and Small Areas,OASA,124,76,28,23
73823,E00013667,E00013667,Output Areas and Small Areas,OASA,126,63,10,47
73824,E00013668,E00013668,Output Areas and Small Areas,OASA,21,59,27,95
73825,E00013669,E00013669,Output Areas and Small Areas,OASA,189,100,15,39
73826,E00013670,E00013670,Output Areas and Small Areas,OASA,148,68,15,20
73827,E00013671,E00013671,Output Areas and Small Areas,OASA,9,61,36,67
73828,E00013672,E00013672,Output Areas and Small Areas,OASA,108,80,21,22
73829,E00013673,E00013673,Output Areas and Small Areas,OASA,13,49,24,55
73830,E00013674,E00013674,Output Areas and Small Areas,OASA,68,89,31,57
73831,E00013675,E00013675,Output Areas and Small Areas,OASA,103,105,40,76
73832,E00013676,E00013676,Output Areas and Small Areas,OASA,84,49,23,20
73833,E00013677,E00013677,Output Areas and Small Areas,OASA,56,84,25,106
73834,E00013678,E00013678,Output Areas and Small Areas,OASA,122,79,24,16
73835,E00013679,E00013679,Output Areas and Small Areas,OASA,22,47,21,86
73836,E00013680,E00013680,Output Areas and Small Areas,OASA,101,94,39,66
73837,E00013681,E00013681,Output Areas and Small Areas,OASA,43,31,9,27
73838,E00013682,E00013682,Output Areas and Small Areas,OASA,100,100,19,46
73839,E00013683,E00013683,Output Areas and Small Areas,OASA,65,56,18,40
73840,E00013684,E00013684,Output Areas and Small Areas,OASA,75,41,20,38
73841,E00013685,E00013685,Output Areas and Small Areas,OASA,66,68,13,26
73842,E00013687,E00013687,Output Areas and Small Areas,OASA,120,59,22,27
73843,E00013688,E00013688,Output Areas and Small Areas,OASA,66,62,29,51
73844,E00013689,E00013689,Output Areas and Small Areas,OASA,64,39,25,27
73845,E00013690,E00013690,Output Areas and Small Areas,OASA,162,60,17,16
73846,E00013691,E00013691,Output Areas and Small Areas,OASA,97,80,51,43
73847,E00013693,E00013693,Output Areas and Small Areas,OASA,80,64,16,32
73848,E00013694,E00013694,Output Areas and Small Areas,OASA,49,69,23,68
73849,E00013695,E00013695,Output Areas and Small Areas,OASA,121,85,21,78
73850,E00013696,E00013696,Output Areas and Small Areas,OASA,11,49,32,79
73851,E00013697,E00013697,Output Areas and Small Areas,OASA,95,78,27,24
73852,E00013698,E00013698,Output Areas and Small Areas,OASA,124,48,18,19
73853,E00013699,E00013699,Output Areas and Small Areas,OASA,28,51,20,82
73854,E00013700,E00013700,Output Areas and Small Areas,OASA,149,131,19,31
73855,E00013701,E00013701,Output Areas and Small Areas,OASA,100,60,31,23
73856,E00013702,E00013702,Output Areas and Small Areas,OASA,62,91,35,90
73857,E00013703,E00013703,Output Areas and Small Areas,OASA,48,58,26,49
73858,E00013704,E00013704,Output Areas and Small Areas,OASA,41,60,20,45
73859,E00013705,E00013705,Output Areas and Small Areas,OASA,35,83,36,92
73860,E00013706,E00013706,Output Areas and Small Areas,OASA,30,80,52,92
73861,E00013707,E00013707,Output Areas and Small Areas,OASA,83,94,26,125
