age,sex,household_size,english_proficiency,marital_status,number_of_cars_and_vans,economic_activity,ethnic_group,highest_qualification,approximated_social_grade
14,1,4,-9,1,0,-9,11,-9,-9
4,1,6,-9,1,3,-9,11,-9,-9
5,1,5,-9,1,1,-9,1,-9,-9
1,2,2,-9,1,0,-9,1,-9,-9
26,1,2,-9,1,0,2,1,15,1
64,2,1,-9,1,1,12,1,15,1
39,2,4,2,2,0,14,17,15,2
23,2,5,-9,1,2,2,11,14,4
39,1,1,-9,1,0,2,1,15,1
0,1,3,1,1,1,-9,11,-9,-9
25,2,5,-9,1,1,1,11,15,4
43,1,8,3,4,0,1,11,16,4
11,1,7,1,1,1,-9,11,-9,-9
0,1,4,-9,1,0,-9,11,-9,-9
24,1,4,2,1,0,7,4,16,4
80,2,1,-9,6,0,12,1,10,-9
42,2,5,-9,2,1,14,11,10,4
14,2,6,-9,1,1,-9,11,-9,-9
40,1,1,-9,1,0,2,1,15,2
44,2,8,1,2,1,16,11,15,2
47,2,1,-9,5,0,2,7,15,2
45,2,5,-9,2,1,14,1,12,1
60,2,1,-9,6,0,12,1,10,4
27,1,3,-9,1,0,2,4,15,2
36,1,6,1,2,0,7,11,12,4
30,1,4,3,2,0,7,11,10,4
12,1,6,1,1,1,-9,11,-9,-9
11,2,6,-9,1,1,-9,11,-9,-9
4,2,6,-9,1,0,-9,11,-9,-9
12,2,5,-9,1,2,-9,11,-9,-9
31,1,6,2,2,1,2,11,14,2
35,2,4,-9,2,1,1,1,11,2
1,2,6,3,1,1,-9,11,-9,-9
31,1,9,-9,2,1,7,11,11,4
7,2,8,-9,1,0,-9,11,-9,-9
20,1,5,-9,1,1,8,11,15,2
8,2,7,1,1,1,-9,11,-9,-9
23,1,4,1,1,0,13,11,11,4
68,1,2,4,6,1,12,11,10,-9
22,1,2,-9,1,1,13,1,15,1
20,2,3,-9,1,1,8,12,14,2
2,1,8,4,1,0,-9,11,-9,-9
28,2,4,2,1,1,1,4,16,2
13,1,6,-9,1,1,-9,11,-9,-9
1,1,7,-9,1,1,-9,11,-9,-9
26,1,4,1,1,1,2,4,15,1
44,2,4,-9,2,0,14,4,15,1
43,2,3,-9,2,1,2,1,15,1
33,2,2,-9,1,0,2,4,15,1
25,1,3,-9,1,0,2,1,15,1
42,1,2,1,1,0,7,4,15,1
52,2,1,-9,1,1,6,1,15,1
1,2,9,4,1,0,-9,11,-9,-9
24,2,8,-9,1,1,1,11,14,4
37,2,2,-9,1,1,2,15,14,2
34,1,3,-9,1,1,2,7,10,4
70,1,1,-9,1,0,12,2,10,-9
12,1,6,-9,1,0,-9,10,-9,-9
20,1,5,-9,1,1,1,11,13,4
18,1,3,-9,1,0,10,12,14,2
17,1,8,-9,1,0,13,11,10,4
29,1,2,-9,2,0,2,1,15,1
30,2,3,-9,1,1,14,11,12,2
31,1,4,-9,1,2,2,9,15,2
48,2,2,-9,1,1,2,16,15,2
17,1,3,-9,1,0,11,15,11,4
32,1,2,1,1,0,1,11,10,4
25,1,2,-9,1,1,2,1,15,2
33,1,2,-9,1,2,2,1,14,2
22,1,2,-9,1,1,8,1,15,1
0,2,4,-9,1,0,-9,6,-9,-9
34,2,2,-9,1,1,2,5,15,2
37,1,1,-9,1,1,2,1,14,1
24,2,3,-9,1,0,2,1,15,1
36,1,3,-9,1,1,5,1,15,4
27,1,4,2,1,0,7,4,16,2
5,1,6,-9,1,0,-9,14,-9,-9
50,2,2,1,5,1,14,4,15,2
32,1,2,-9,1,0,2,4,15,1
85,2,1,-9,6,0,12,1,10,-9
5,1,4,2,1,1,-9,11,-9,-9
64,1,1,-9,4,0,12,1,10,4
53,2,2,2,2,1,7,4,15,2
1,1,4,-9,1,1,-9,1,-9,-9
31,1,7,-9,2,0,15,11,11,4
24,1,6,2,1,0,10,11,15,2
31,1,2,-9,1,1,2,1,15,1
65,1,2,-9,2,2,12,1,10,-9
16,2,5,1,1,0,13,11,14,4
5,1,6,-9,1,0,-9,14,-9,-9
21,1,5,1,1,1,1,11,11,4
8,2,4,-9,1,0,-9,13,-9,-9
9,2,4,-9,1,1,-9,11,-9,-9
68,1,1,-9,5,1,1,4,15,-9
35,2,1,-9,5,0,2,4,15,1
41,2,2,-9,1,1,2,1,14,2
68,2,1,-9,6,0,12,13,16,-9
75,1,5,1,2,1,12,15,10,-9
33,1,3,1,2,0,2,4,15,2
43,1,4,3,2,1,1,11,16,4
20,2,4,-9,1,1,13,11,14,4
8,2,5,-9,1,1,-9,11,-9,-9
3,1,4,2,1,0,-9,10,-9,-9
4,2,3,2,1,0,-9,11,-9,-9
90,1,2,-9,2,0,12,1,10,-9
0,2,8,-9,1,1,-9,11,-9,-9
53,2,3,-9,2,3,1,15,11,3
32,1,2,-9,2,1,2,11,15,2
13,2,6,-9,1,1,-9,11,-9,-9
21,1,5,-9,1,2,8,1,14,1
56,1,2,-9,2,2,4,1,15,1
26,1,1,-9,1,0,2,1,15,1
23,2,4,-9,1,0,2,1,15,1
32,1,2,-9,1,1,6,7,14,2
32,1,1,1,2,0,2,4,15,1
2,1,3,-9,1,1,-9,4,-9,-9
27,1,9,1,2,0,2,11,14,3
53,1,1,-9,5,0,2,1,11,2
31,2,4,3,1,0,7,13,16,4
21,1,4,-9,1,1,7,11,14,4
35,1,2,-9,2,0,2,1,15,1
13,2,5,-9,1,2,-9,1,-9,-9
43,1,1,-9,1,1,2,1,11,2
30,1,1,-9,1,1,2,1,15,1
48,2,1,-9,5,1,2,1,15,1
40,2,2,-9,1,2,2,2,15,1
33,1,5,2,2,2,5,11,16,4
0,1,3,-9,1,0,-9,4,-9,-9
29,1,2,-9,1,0,11,1,15,2
32,1,2,-9,2,1,2,1,16,2
31,1,1,-9,1,1,4,4,15,1
46,2,2,-9,2,0,15,1,10,4
80,1,4,3,2,1,12,11,16,-9
25,2,5,1,2,1,15,11,11,4
24,2,4,-9,2,1,14,11,14,2
37,1,7,2,2,1,15,11,10,4
53,2,4,3,6,1,16,11,16,4
5,2,2,-9,1,0,-9,1,-9,-9
32,2,6,2,2,1,14,11,10,1
45,2,2,2,1,0,2,14,15,2
43,1,4,-9,2,1,1,14,15,1
42,1,2,1,2,1,2,4,16,1
40,2,2,-9,1,0,6,1,15,1
29,2,2,2,1,0,16,4,11,2
46,2,5,2,6,0,15,11,10,3
11,2,6,-9,1,2,-9,11,-9,-9
28,1,4,2,2,0,7,11,11,4
15,2,8,1,1,1,-9,11,-9,-9
20,2,5,-9,1,2,8,11,15,3
16,2,4,-9,1,0,13,14,10,4
54,1,1,-9,5,0,15,1,14,1
70,2,5,3,6,1,12,11,10,-9
1,2,3,-9,1,0,-9,5,-9,-9
33,2,1,-9,1,0,2,1,15,1
23,1,1,1,1,1,13,1,12,2
22,1,0,-9,1,0,13,12,15,-9
33,1,2,2,2,1,2,4,15,1
33,1,1,1,1,0,2,9,16,2
25,1,3,-9,1,2,2,1,15,1
37,2,2,1,2,0,2,9,15,1
27,2,2,-9,1,1,2,1,15,2
23,2,6,-9,1,0,1,9,15,1
26,2,3,-9,1,0,2,12,15,1
23,1,2,-9,1,0,2,9,15,1
10,2,9,1,1,1,-9,11,-9,-9
32,1,1,-9,1,1,2,9,15,1
5,1,3,2,1,0,-9,17,-9,-9
31,1,2,-9,2,1,2,12,15,2
25,1,3,1,1,0,2,12,15,1
27,1,4,-9,1,0,2,1,15,1
2,1,3,-9,1,0,-9,6,-9,-9
26,1,1,1,1,0,2,4,15,1
27,1,2,-9,1,0,2,1,15,1
26,2,2,1,1,0,2,4,15,1
26,1,2,1,2,0,2,12,15,1
5,2,4,-9,1,1,-9,11,-9,-9
19,2,3,2,1,1,3,4,16,3
2,2,3,-9,1,0,-9,-9,-9,-9
10,1,3,-9,1,1,-9,1,-9,-9
5,1,4,-9,1,1,-9,1,-9,-9
9,1,3,-9,1,0,-9,11,-9,-9
36,1,2,-9,1,0,9,16,15,1
43,1,6,3,2,1,15,11,10,4
5,2,5,2,1,0,-9,11,-9,-9
35,2,2,1,1,0,6,4,15,2
10,2,2,-9,1,0,-9,1,-9,-9
11,1,4,-9,1,1,-9,1,-9,-9
32,1,3,2,2,0,2,4,15,1
22,1,4,-9,1,2,2,1,15,1
70,2,2,-9,2,1,12,1,12,-9
28,2,2,-9,1,1,-9,-9,-9,-9
52,1,1,-9,1,0,13,1,15,2
29,1,4,-9,1,0,2,1,15,3
37,1,6,1,2,1,1,11,10,4
17,2,6,-9,1,2,13,11,14,4
80,1,6,3,2,0,12,11,16,-9
32,1,3,-9,2,1,2,12,15,1
4,2,3,4,1,1,-9,1,-9,-9
49,1,1,-9,5,1,2,1,15,1
64,1,1,-9,5,0,7,1,10,3
4,1,6,-9,1,1,-9,12,-9,-9
44,2,8,3,6,0,16,11,10,4
38,2,1,-9,1,1,2,1,10,2
14,2,5,-9,1,0,-9,11,-9,-9
33,1,1,-9,1,1,15,1,10,4
49,1,6,3,2,0,14,11,10,4
47,1,3,1,5,1,4,4,12,2
52,1,6,-9,2,2,1,11,10,4
45,2,1,-9,1,1,1,1,14,2
21,1,8,2,1,2,2,11,13,4
26,1,5,-9,1,0,2,1,15,2
28,1,2,2,1,0,2,4,16,2
1,2,2,-9,1,1,-9,1,-9,-9
32,2,3,-9,2,0,7,9,16,1
31,1,2,-9,1,1,2,4,12,1
26,1,1,-9,1,0,2,9,15,1
28,1,3,-9,1,1,2,1,15,2
53,2,6,3,6,0,16,11,10,4
28,1,1,1,1,0,2,17,15,1
27,2,1,-9,1,1,2,12,15,1
29,2,2,-9,2,0,2,12,15,1
29,1,3,-9,2,1,2,12,15,1
68,2,2,-9,6,0,12,1,10,-9
32,2,1,-9,1,0,2,4,16,2
26,2,2,-9,1,0,2,9,15,1
1,2,5,4,1,0,-9,11,-9,-9
28,2,3,1,1,1,2,4,16,2
17,1,4,-9,1,0,11,1,14,4
45,1,1,-9,1,0,15,5,12,2
9,2,8,-9,1,0,-9,11,-9,-9
12,1,6,-9,1,1,-9,11,-9,-9
37,2,6,-9,2,3,1,11,15,2
0,2,4,-9,1,1,-9,7,-9,-9
30,2,2,2,2,0,2,12,15,1
57,2,6,3,2,2,14,11,10,4
44,2,1,1,5,0,2,12,12,2
32,2,1,-9,1,1,4,1,15,2
24,1,4,1,1,1,2,4,15,1
36,1,2,2,1,0,2,4,11,2
36,1,2,-9,1,1,5,13,15,1
28,2,3,1,4,0,7,11,12,2
29,1,2,-9,1,1,2,1,15,1
49,2,2,-9,4,1,15,1,10,4
24,1,3,-9,1,1,2,1,15,2
36,1,6,1,2,1,2,11,11,3
10,2,6,-9,1,1,-9,11,-9,-9
25,2,5,1,1,1,9,15,15,4
26,2,2,-9,2,1,2,9,15,2
23,1,5,-9,1,0,13,4,15,2
10,2,4,-9,1,0,-9,11,-9,-9
30,1,5,1,1,1,2,4,15,2
29,2,4,1,1,0,2,4,14,3
38,2,4,-9,2,1,1,1,12,1
30,1,2,1,1,0,2,4,15,1
28,2,3,-9,2,0,2,4,15,2
52,1,1,-9,5,1,2,1,12,2
4,2,4,-9,1,1,-9,4,-9,-9
30,1,2,-9,1,0,6,1,15,1
31,2,4,2,2,2,2,4,10,4
51,1,1,-9,1,1,15,1,10,4
37,1,3,1,2,0,2,9,15,1
40,1,3,-9,2,1,2,9,15,1
16,1,4,-9,1,1,13,1,10,4
23,1,3,-9,1,0,2,1,15,2
21,2,1,2,1,0,1,11,11,4
25,1,9,-9,1,3,2,11,11,3
24,1,1,1,1,0,13,12,14,2
34,2,2,1,2,0,2,4,15,1
9,1,6,-9,1,1,-9,11,-9,-9
38,1,5,2,1,0,1,4,14,2
37,1,3,2,1,1,4,4,12,4
15,2,5,-9,1,0,-9,1,-9,-9
22,1,3,-9,1,0,7,5,15,1
53,1,3,-9,2,2,6,1,15,1
34,1,4,2,2,1,5,11,11,1
22,2,6,1,1,1,8,14,15,4
23,1,3,-9,1,0,2,1,15,2
11,2,5,-9,1,1,-9,11,-9,-9
28,1,4,1,2,0,11,10,16,-9
29,1,3,2,1,0,1,4,14,3
19,2,6,1,1,2,13,11,14,4
25,1,1,1,1,0,2,4,15,1
47,1,6,3,2,0,15,11,10,4
30,2,5,4,2,1,14,11,10,4
0,1,4,4,1,0,-9,4,-9,-9
23,1,7,-9,1,2,7,11,12,4
23,2,2,1,1,1,1,4,15,2
22,1,2,-9,1,1,7,1,15,2
66,1,4,3,2,0,15,13,10,-9
16,2,9,1,1,1,13,11,10,4
53,1,3,-9,2,0,1,11,11,3
27,2,2,-9,2,0,1,11,10,2
34,2,6,-9,2,2,1,1,10,4
2,2,3,-9,1,1,-9,11,-9,-9
24,2,2,-9,1,0,2,1,12,3
31,2,5,-9,1,0,6,4,16,3
3,1,4,3,1,1,-9,11,-9,-9
35,1,1,-9,1,0,15,1,15,4
28,1,3,-9,1,3,2,1,15,2
55,1,2,-9,1,0,12,1,10,3
28,1,1,2,1,0,2,8,15,2
25,1,3,1,1,0,13,4,14,4
27,2,2,-9,2,1,14,9,11,2
38,1,3,-9,2,3,2,12,15,1
37,2,1,-9,1,0,2,9,15,1
27,2,2,1,1,0,13,4,15,1
10,1,5,-9,1,1,-9,11,-9,-9
26,1,4,-9,1,0,1,11,14,4
47,1,3,4,1,1,15,11,14,4
25,1,3,2,1,0,2,4,12,2
31,1,4,-9,1,0,5,1,15,1
29,1,4,1,2,1,1,11,10,4
40,1,3,1,2,1,1,11,10,4
32,1,3,1,1,0,2,4,15,1
30,1,0,-9,4,0,2,9,16,-9
33,2,3,2,1,0,14,14,10,4
21,2,2,3,1,0,6,4,14,-9
37,2,1,-9,1,0,14,1,10,4
7,1,5,-9,1,1,-9,1,-9,-9
37,1,1,-9,2,0,13,14,15,2
36,1,2,-9,1,0,2,1,15,1
45,1,1,-9,2,0,3,2,15,1
27,1,4,-9,1,0,7,11,11,4
75,2,1,-9,5,0,12,15,10,-9
31,1,2,-9,1,0,4,1,15,4
35,1,2,2,2,1,6,11,15,4
28,1,1,1,1,0,2,4,15,1
13,1,6,1,1,0,-9,11,-9,-9
31,2,2,-9,1,1,2,4,16,1
23,1,2,-9,1,2,2,1,15,1
47,1,6,1,2,1,2,4,15,2
22,1,7,-9,1,1,11,11,14,4
17,2,5,-9,1,1,13,16,12,3
23,2,3,-9,1,0,13,1,14,2
17,1,6,1,1,1,13,11,12,4
22,2,2,-9,1,0,13,1,11,2
28,2,5,-9,2,1,14,11,11,4
30,1,1,-9,1,0,2,2,16,2
12,1,3,2,1,0,-9,11,-9,-9
30,1,6,-9,1,0,7,11,10,4
27,2,5,3,2,1,16,11,10,2
29,1,3,-9,1,1,2,9,15,1
41,1,1,-9,1,1,7,1,10,3
36,2,1,2,4,1,10,8,16,2
70,2,7,4,2,0,12,11,10,-9
27,2,1,2,1,0,2,4,10,2
30,1,2,-9,2,0,2,4,15,1
22,1,2,2,1,1,13,13,14,2
30,2,4,3,2,1,14,11,16,2
4,2,4,-9,1,1,-9,1,-9,-9
52,1,4,2,2,1,6,12,16,4
44,2,8,3,2,2,14,11,16,3
40,1,9,3,2,0,2,11,10,3
33,1,2,-9,1,1,2,1,15,1
26,1,9,1,1,3,3,11,11,4
25,1,3,-9,1,0,2,1,15,1
11,2,3,-9,1,1,-9,14,-9,-9
17,2,8,-9,1,2,11,11,12,4
13,2,5,1,1,1,-9,11,-9,-9
31,2,3,-9,1,0,1,1,16,1
48,2,5,2,2,1,16,11,10,4
24,2,2,-9,2,0,7,4,16,2
37,1,2,-9,1,1,2,11,11,2
90,1,1,-9,6,0,2,1,11,-9
28,1,1,-9,1,0,2,4,16,1
35,1,1,-9,4,0,2,1,15,1
35,1,1,-9,1,1,16,1,10,4
2,1,9,-9,1,1,-9,11,-9,-9
60,1,2,-9,4,1,6,1,10,2
21,2,4,2,1,0,2,6,15,1
39,1,1,-9,1,0,6,1,13,3
22,1,4,1,1,0,1,18,12,1
24,1,1,1,1,0,2,1,15,1
62,2,1,-9,6,1,2,1,10,2
44,2,1,1,1,2,5,4,15,1
21,2,4,2,2,0,2,6,15,1
47,1,2,-9,3,0,2,11,15,2
34,1,1,-9,1,0,4,1,15,1
36,1,1,-9,4,1,2,11,11,3
3,2,2,-9,1,0,-9,11,-9,-9
23,1,2,1,1,0,13,4,16,2
29,1,3,2,2,0,2,12,15,2
28,2,2,1,1,1,2,4,15,1
27,2,2,1,1,2,2,1,15,1
25,2,2,-9,1,0,2,2,15,1
26,1,5,-9,1,1,2,11,15,1
27,1,6,-9,1,1,2,6,12,2
12,1,2,1,1,0,-9,15,-9,-9
30,2,2,1,1,1,1,4,15,1
36,1,4,-9,2,0,2,1,15,1
64,1,1,-9,5,0,16,1,13,4
26,1,2,-9,1,0,2,11,15,1
17,1,2,2,1,0,13,18,12,4
24,2,2,-9,1,0,2,4,15,1
1,2,4,-9,1,1,-9,7,-9,-9
41,1,1,-9,1,0,2,1,15,2
20,1,2,3,1,0,9,11,15,2
34,1,1,2,1,0,2,4,15,2
31,1,2,-9,1,0,2,1,15,1
27,1,6,2,1,1,2,8,15,2
22,1,2,4,1,1,2,1,15,1
27,1,2,-9,1,0,4,1,15,1
22,1,2,-9,1,0,2,1,15,2
21,1,4,-9,1,1,13,1,14,2
19,1,5,3,1,0,13,17,14,2
41,1,6,3,1,1,3,9,10,4
25,2,6,-9,1,2,6,1,15,1
23,1,9,-9,1,2,2,10,11,4
30,1,3,-9,1,0,2,1,15,1
24,1,6,-9,1,0,7,12,15,2
36,1,4,-9,2,1,2,1,15,1
39,1,3,-9,2,1,4,1,15,1
31,1,4,2,2,0,2,4,15,2
25,2,3,-9,1,0,2,1,15,2
36,2,1,-9,1,0,2,1,12,2
24,2,2,-9,1,1,2,1,15,1
41,1,2,-9,3,1,2,1,12,1
46,2,2,-9,1,1,14,1,12,4
27,2,3,-9,1,1,2,1,15,2
35,1,4,-9,2,2,5,1,15,1
26,1,2,-9,2,1,2,1,13,2
1,1,4,-9,1,1,-9,4,-9,-9
29,1,3,-9,1,0,6,2,15,1
3,2,4,-9,1,1,-9,1,-9,-9
35,1,5,-9,1,1,2,1,15,1
0,2,3,-9,1,1,-9,9,-9,-9
13,2,5,1,1,0,-9,4,-9,-9
33,1,4,-9,2,1,2,1,14,2
19,1,3,-9,1,2,-9,-9,-9,-9
35,2,1,-9,1,0,16,1,15,2
6,1,4,-9,1,1,-9,1,-9,-9
30,2,3,-9,1,2,6,9,15,3
6,2,4,-9,1,2,-9,1,-9,-9
45,2,5,-9,2,2,14,1,15,1
36,1,5,-9,2,1,2,1,15,1
25,1,2,1,1,1,2,7,15,1
26,1,4,-9,1,1,6,1,15,1
36,1,2,-9,1,2,6,1,15,1
23,1,5,-9,1,0,2,4,12,1
3,1,4,-9,1,2,-9,4,-9,-9
28,2,4,-9,1,0,2,1,15,1
58,2,3,-9,2,1,12,13,16,3
5,1,5,-9,1,2,-9,1,-9,-9
5,2,4,-9,1,2,-9,6,-9,-9
9,2,5,-9,1,2,-9,1,-9,-9
64,2,3,-9,2,1,2,1,16,2
69,2,2,2,2,1,12,4,10,-9
1,2,3,-9,1,1,-9,1,-9,-9
56,1,1,-9,5,0,5,1,15,1
13,2,4,-9,1,2,-9,1,-9,-9
8,1,4,-9,1,1,-9,1,-9,-9
27,1,2,-9,1,1,2,1,14,3
59,1,3,3,2,1,7,12,15,2
25,2,4,-9,1,0,2,1,15,1
37,2,3,-9,1,1,2,14,15,1
34,1,3,-9,2,1,2,1,15,1
19,2,5,-9,1,1,13,9,12,1
26,2,2,-9,1,1,2,1,15,1
27,1,2,-9,1,0,2,1,15,1
7,1,4,1,1,0,-9,4,-9,-9
29,2,2,1,1,0,2,4,16,2
58,1,2,-9,1,0,12,1,12,2
27,2,4,-9,1,0,1,4,10,-9
28,1,2,-9,1,0,2,4,15,1
37,2,1,-9,1,0,2,1,15,1
8,1,5,-9,1,2,-9,1,-9,-9
25,1,3,2,2,1,2,4,16,4
43,1,1,-9,1,0,2,18,15,1
47,2,4,-9,2,2,2,1,15,2
34,1,3,-9,1,2,2,15,15,1
25,1,4,-9,1,1,8,9,15,2
37,1,3,-9,1,0,4,1,15,1
25,1,2,-9,1,0,2,1,15,1
2,1,3,-9,1,0,-9,8,-9,-9
60,1,4,-9,2,2,2,1,11,1
25,2,3,-9,1,1,7,1,12,4
38,1,2,-9,1,2,1,1,15,1
51,1,2,-9,2,1,2,4,15,1
31,2,2,-9,2,1,2,1,15,1
32,2,1,2,1,0,1,4,15,4
25,1,4,-9,1,1,2,14,15,2
45,1,6,2,2,2,1,10,14,4
19,1,5,-9,1,1,-9,-9,-9,-9
60,2,4,2,2,2,12,9,16,4
15,1,5,-9,1,1,-9,1,-9,-9
1,2,3,-9,1,1,-9,1,-9,-9
45,1,2,-9,1,0,7,4,10,2
36,2,3,-9,5,1,2,1,15,2
30,2,2,1,1,1,2,4,16,2
35,2,3,1,2,1,2,4,15,1
61,2,1,1,5,1,12,7,16,4
24,2,6,1,2,0,6,4,15,3
29,2,2,-9,1,1,6,4,15,1
42,2,4,-9,2,2,2,9,15,3
35,1,2,-9,1,1,2,8,15,1
30,2,2,2,1,0,2,4,16,2
33,1,2,-9,2,1,2,9,15,1
24,1,2,-9,1,1,2,1,15,1
85,2,1,-9,6,0,12,1,10,-9
43,2,3,-9,1,1,14,1,14,1
32,1,2,-9,2,1,6,1,15,1
37,1,2,-9,2,1,2,4,15,1
20,1,3,-9,1,3,-9,-9,-9,-9
0,2,4,-9,1,1,-9,1,-9,-9
38,1,4,-9,2,1,6,1,15,2
31,2,1,-9,1,1,2,1,15,1
20,2,2,-9,1,1,13,17,14,4
85,2,1,-9,6,0,12,1,10,-9
70,1,2,-9,2,0,12,2,10,-9
14,1,5,-9,1,2,-9,13,-9,-9
27,1,2,-9,1,1,2,1,15,2
23,1,2,-9,1,0,7,16,12,2
16,2,2,-9,1,1,13,1,14,4
51,1,1,-9,1,1,6,1,11,4
85,1,1,-9,6,0,12,1,13,-9
44,2,2,-9,1,0,11,5,14,2
55,1,4,-9,2,2,2,1,12,2
18,1,6,-9,1,0,13,5,10,4
2,1,4,-9,1,1,-9,7,-9,-9
55,2,2,-9,5,2,2,13,15,2
30,1,2,-9,1,0,2,1,15,3
41,2,3,-9,2,1,1,4,15,1
28,2,3,-9,1,1,2,2,15,2
39,2,5,-9,2,1,1,1,11,3
43,2,2,-9,1,0,16,1,10,4
24,2,3,-9,1,0,2,4,15,1
41,1,4,-9,1,1,2,1,14,4
28,1,2,1,1,0,6,4,14,2
8,1,6,-9,1,2,-9,10,-9,-9
16,1,6,-9,1,2,13,10,10,4
26,1,5,-9,1,2,2,1,13,3
60,1,2,-9,2,1,2,1,15,1
31,2,2,-9,2,1,2,1,15,2
25,2,2,-9,1,1,2,8,15,4
41,2,1,1,1,0,2,4,15,1
60,2,2,-9,2,2,2,1,15,1
30,1,2,-9,1,0,2,1,15,2
22,1,3,-9,1,0,-9,-9,-9,-9
28,1,2,-9,1,0,2,1,15,2
40,2,2,-9,1,0,6,2,15,1
27,2,5,1,2,0,13,14,14,4
49,1,8,2,2,1,3,10,16,4
58,2,2,-9,2,1,2,1,15,1
23,2,2,-9,1,0,2,8,15,2
68,2,1,-9,6,0,12,1,10,-9
9,2,4,2,1,0,-9,4,-9,-9
75,1,1,-9,1,0,12,1,16,-9
27,2,3,-9,1,0,2,1,15,1
65,1,4,-9,1,2,12,1,10,-9
25,2,5,-9,1,0,6,4,16,1
27,2,2,1,1,0,13,4,14,1
58,2,2,-9,2,1,14,7,15,1
39,2,2,-9,1,2,2,1,15,1
43,2,2,-9,2,0,2,1,10,1
90,2,1,-9,6,0,12,1,15,-9
66,2,2,1,2,1,5,13,15,-9
6,1,3,-9,1,0,-9,2,-9,-9
80,2,2,-9,2,1,12,2,10,-9
70,1,2,-9,2,1,12,1,15,-9
27,2,6,1,1,3,2,4,16,1
68,2,1,-9,5,1,12,1,15,-9
80,2,1,-9,6,0,12,1,15,-9
28,1,3,-9,1,1,2,1,15,1
32,2,2,2,1,0,1,4,11,1
29,2,2,-9,1,0,2,15,15,1
27,1,4,-9,1,0,16,1,15,-9
30,1,2,1,2,1,2,4,15,1
30,2,2,-9,2,1,2,4,15,1
31,1,4,-9,1,1,2,1,15,1
70,1,5,2,2,3,5,9,15,-9
27,1,4,-9,1,0,2,4,15,2
39,2,5,1,4,1,7,14,14,4
26,1,5,-9,1,1,2,1,14,1
31,2,2,-9,1,1,2,1,15,1
0,2,3,-9,1,1,-9,4,-9,-9
30,2,2,-9,1,1,2,4,16,-9
57,1,2,1,2,1,5,4,16,2
24,2,3,1,1,1,9,4,15,1
26,2,2,-9,1,1,2,1,15,1
25,1,2,1,2,1,2,18,15,1
30,1,4,-9,1,0,2,1,16,2
25,2,4,-9,1,1,2,1,15,1
39,1,1,-9,1,0,15,1,11,4
23,1,4,-9,1,0,2,1,15,1
17,1,4,-9,1,2,8,1,12,2
26,1,3,-9,2,0,2,17,15,1
28,2,2,-9,1,1,2,1,15,2
80,2,2,-9,2,1,12,1,10,-9
32,2,5,-9,1,1,1,1,15,1
53,1,2,-9,2,4,4,1,15,1
48,1,1,-9,5,0,6,1,11,3
61,1,2,-9,5,1,6,1,10,3
3,1,4,-9,1,2,-9,1,-9,-9
27,2,9,3,2,0,13,16,16,4
68,1,1,-9,5,0,12,1,10,-9
21,1,1,-9,1,0,15,1,10,4
5,2,3,-9,1,1,-9,1,-9,-9
0,2,3,-9,1,1,-9,4,-9,-9
36,1,2,-9,4,2,2,1,16,1
30,2,1,-9,1,0,2,4,15,2
38,2,5,3,2,1,16,18,12,1
27,1,2,-9,1,0,2,7,15,2
0,2,3,-9,1,0,-9,1,-9,-9
27,1,2,-9,1,0,2,1,15,1
27,2,3,-9,1,0,2,1,15,1
0,1,4,-9,1,0,-9,15,-9,-9
55,2,1,-9,2,0,2,1,14,2
33,1,4,-9,2,1,4,1,15,1
4,2,4,-9,1,0,-9,4,-9,-9
25,2,2,-9,4,0,2,15,12,2
23,2,7,-9,1,2,15,11,10,1
26,1,4,-9,1,0,2,1,15,2
3,1,4,-9,1,1,-9,16,-9,-9
22,2,4,-9,1,0,2,1,15,1
4,1,4,-9,1,0,-9,-9,-9,-9
39,2,5,2,2,1,14,10,16,2
58,2,3,1,2,2,15,14,15,2
30,2,3,1,2,1,5,4,15,3
62,1,2,-9,1,1,16,1,10,4
26,2,5,1,1,1,7,4,15,1
47,1,5,3,2,1,1,10,10,3
0,1,2,-9,1,0,-9,14,-9,-9
1,1,3,-9,1,1,-9,9,-9,-9
13,1,6,-9,1,2,-9,13,-9,-9
4,1,7,-9,1,1,-9,15,-9,-9
28,2,3,-9,1,1,16,1,12,4
25,2,1,-9,1,0,5,1,15,4
29,1,4,-9,1,2,2,9,15,1
90,2,1,-9,6,0,12,1,10,-9
57,2,2,2,5,0,16,13,12,4
1,2,5,-9,1,1,-9,1,-9,-9
39,2,2,2,2,2,1,2,15,4
64,2,5,2,6,0,12,10,16,1
16,2,2,-9,1,1,16,1,12,2
46,1,4,-9,5,0,15,1,10,3
16,2,5,-9,1,1,13,18,12,1
44,2,3,-9,1,1,1,1,15,2
14,1,5,-9,1,1,-9,4,-9,-9
55,2,2,-9,2,1,2,2,14,3
44,2,4,1,2,1,2,4,16,2
58,1,2,1,2,2,2,4,15,1
24,1,4,-9,1,1,5,7,15,1
56,1,2,-9,2,2,2,1,14,3
2,2,6,3,1,2,-9,9,-9,-9
3,2,9,-9,1,2,-9,10,-9,-9
28,1,3,-9,2,1,2,1,11,3
28,1,3,-9,1,3,7,16,10,2
41,1,1,-9,4,0,16,2,10,4
42,1,1,1,1,1,7,16,16,4
25,1,4,-9,1,2,7,14,12,1
34,1,3,-9,2,0,7,4,15,1
75,2,3,-9,6,1,12,2,10,-9
